barbora_uid,barbora_name,barbora_brand,barbora_size,match_uid,match_name,match_brand,match_size,match_ean,store,similarity,size_diff_pct,tier
5401aae6b7bd548dbb3036ee0a4fb230,"Hirveliha konserv LINNAMÄE, 240g",LINNAMÄE,240g,4740618001391,"Hirveliha konserv, LINNAMÄE LIHATÖÖSTUS, 240 g",Linnamäe,240 g,4740618001391,prisma,0.7848,0.0,medium
54b4f93c595ec1d5af6559012ab2930d,"Suur Perenaise sai EESTI PAGAR, 500g",EESTI PAGAR,500g,4740086008526,Eesti Pagar Suur Perenaise Sai 500 G,Eesti Pagar,500 g,4740086008526,prisma,0.9231,0.0,strong
55bf64cd0896bae498ebba6267533b21,"Juustukaste MO SAAREMAA, 400g",MO SAAREMAA,400g,4740153200051,Mo Saaremaa Juustukaste 400g,Mo Saaremaa,400 g,4740153200051,prisma,1.0,0.0,strong
56f76f735f0e92291fe5f9caec332ca9,"Külm. bataadi MAAHÄRRA friikad, 500g",MAAHÄRRA,500g,4740093026940,Maahärra kuldselt krõbe bataadi friikartulid 500 g,Maahärra,500 g,4740093026940,prisma,0.7442,0.0,weak
573c26b1656b91f65434039d3553799a,"Magustatud kondenspiim šokol.,JAANI 250g",JAANI,250g,4740502002121,"Kondenspiim suhkruga, JAANI, 250 g",Jaani,250 g,4740502002121,prisma,0.6824,0.0,weak
5973aaafc7c1220c3e8dd5d846f3147d,Whisky J.WALKER Red Label 40% 1L,JOHNNIE WALKER,1L,5000267013602,Johnnie Walker Red Label Scotch Whisky 40%vol 1L,Johnnie Walker,1 l,5000267013602,prisma,0.8395,0.0,medium
598dad10c4a18f9306c9d01913833a61,"Must tee mustasõstramaits.DILMAH,20x1,5g",DILMAH,20x1,9312631142051,"Dilmah must tee mustasõstramaitseline 20 x 1,5 g",Dilmah,20x1.5 g,9312631142051,prisma,0.7158,,weak
5a7aba1a20bd22eea7d42f87d276e8a8,Marmor-kohupiimakook EESTI PAGAR 350g,EESTI PAGAR,350g,4740086027053,Eesti Pagar Marmor-Kohupiimakook 350 G,Eesti Pagar,350 g,4740086027053,prisma,0.9867,0.0,strong
5d2c6e9d5863a644fd4c2f2b01264f5e,Liköör COINTREAU 40% 500ml,COINTREAU,500,3035542011365,Cointreau liköör 40%vol 500ml,Cointreau,500 ml,3035542011365,prisma,0.9434,,strong
5d6b6cbf7b40c558bcceedcebcd06fb1,"Mahe rohumaaveise hakkliha LIIVIMAA,300g",LIIVIMAA LIHAVEIS,300g,4740456009160,Liivimaa Lihaveis Mahe Rohumaaveise Hakkliha 300 G,Liivimaa Lihaveis,300 g,4740456009160,prisma,0.9362,0.0,strong
5df93e192df9a1bf517795e6e65ecc06,"Külm. bataadifrii AVIKO, 450g",AVIKO,450g,8710449954285,Aviko friikartulid bataadist 450 g,Aviko,450 g,8710449954285,prisma,0.6667,0.0,weak
5f161e1dfef7f5297cca64c0a192a0b2,Looduslik mineraalvesi EVIAN 1.5L,EVIAN,5L,3068320085005,"Evian looduslik mineraalvesi 1,5 L",Evian,1.5 l,3068320085005,prisma,0.9851,70.0,strong
5f1a3100f745f7d201d6817f0f40c547,"Kohuke ALMA vaarika, 40g",ALMA,40g,4740125639131,Alma kohuke vaarika kakaoglasuuris 40g,Alma,40 g,4740125639131,prisma,0.7692,0.0,medium
5f1ea290e2e78416b1ea53ec3531bb7f,"Hummus klassikaline GOURMET CLUB,200g",GOURMET CLUB,200g,4740670119799,"Gourmet Club klassikaline hummus, 200g",Gourmet Club,200 g,4740670119799,prisma,0.925,0.0,strong
5f8380b4d24094a8db2ac76299e8b53e,Mitmevilja Pehmik EESTI PAGAR 240g,EESTI PAGAR,240g,4740086011601,Eesti Pagar Mitmevilja Pehmik 240 G,Eesti Pagar,240 g,4740086011601,prisma,0.9855,0.0,strong
5fa6b1c69ba1ed41e2e149cde09fc20f,Whisky THE GLENLIVET 12YO 40% 700ml karp,THE GLENLIVET,700ml,80432402825,The Glenlivet 12YO Single Malt Scotch Whisky 700ml,The Glenlivet,700 ml,80432402825,prisma,0.8732,0.0,medium
5fac431db57dc76077067a2473612686,"Heeringafilee vähesoolane KGrant, 240g",KAPTEN GRANT,240g,4740687000936,Kapten Grant Heeringafilee Vähesoolane 240 G,Kapten Grant,240 g,4740687000936,prisma,0.9268,0.0,strong
5fdbe35ced7dda8e6f7908ee1ce43f2f,"Sul.juust MEREVAIK singiga, 200g",MEREVAIK,200g,4740036017516,Merevaik sulatatud juust singiga 200g,Merevaik,200 g,4740036017516,prisma,0.7536,0.0,medium
6146488c92fee1b21173997f8f536b0f,Külm.pitsa RISTORANTE vegan salaami 295g,DR.OETKER,295g,4001724043393,Dr.Oetker ristorante al salame vegano pitsa 295g,Dr.Oetker,295 g,4001724043393,prisma,0.898,0.0,medium
61b51d66412961103cb5ec84bd5d580e,"Külm.kartuli-sibulasegu MAAHÄRRA,1kg",MAAHÄRRA,1000,4740093340732,Maahärra kartuli-sibulasegu 1 kg,Maahärra,1 kg,4740093340732,prisma,0.8611,,medium
61ceb6d2d9ea31adbfddfc9bf6cc618f,Liköör VANA TALLINN 45% 500ml,VANA TALLINN,500,4740050002031,Vana Tallinn liköör 40%vol 500ml,Vana Tallinn,500 ml,4740050002031,prisma,0.9231,,strong
61d57f40abdc77df5762b4b92ee83d38,"Külm. bataadifrii AVIKO, 450g",AVIKO,450,8710449954285,Aviko friikartulid bataadist 450 g,Aviko,450 g,8710449954285,prisma,0.6667,,weak
62681ffe51289188d0ede71c39a7ecfe,Hele õlu PILSNER URQUELL 4.4% 500ml prk,PILSNER URQUELL,500ml,4744485010890,"Pilsner Urquell õlu 4,4%vol 500ml",Pilsner Urquell,500 ml,4744485010890,prisma,0.8571,0.0,medium
639004554c0221882a496f7f5931948e,Liköör JÄGERMEISTER Scharf 33% 700ml,JÄGERMEISTER,700ml,4067700013019,Jägermeister liköör 35%vol 700ml,Jägermeister,700 ml,4067700013019,prisma,0.8727,0.0,medium
6586696962da59f2c3ca7151c80c2332,Liköör MALIBU 21% 500ml,MALIBU,500,5010284100049,Malibu liköör 21%vol 500ml,Malibu,500 ml,5010284100049,prisma,0.9362,,strong
65f2243d973312a7dc1d1f37f7743e8d,Brandy IMPERIAL XII XO 36% 500ml,IMPERIAL XII,500ml,4770047234831,Imperial XII XO Brandy 36%vol 500ml,Imperial XII,500 ml,4770047234831,prisma,0.9552,0.0,strong
66c49aa275776b8ff98ab77ba9dbf122,Külm.kaneelirull kardemoniga EP 1.2kg,EESTI PAGAR,1200,4740086021372,"Eesti Pagar XL Kaneelirull kardemoniga, 1,2kg",Eesti Pagar,1.2 kg,4740086021372,prisma,0.7021,,weak
67e3504090fa123216320d0dc545d746,M.alk.jook SFF LD Grapefruit 5.5%330ml,SINEBRYCHOFF,330ml,4740019016215,Sinebrychoff long drink grapefruit 330ml,Sinebrychoff,330 ml,4740019016215,prisma,0.7473,0.0,weak
67ea21ba9ec3e07b430da529024542ec,Rebitud kanatu THORMI 200g,THORMI,200g,4745010359767,Thormi taimne rebitud kanatu 200 g,Thormi,200 g,4745010359767,prisma,0.8936,0.0,medium
681800615c28aea573d69352fb7e364a,"Kana-caesari ciabatta CHEF LUNDEN, 200g",CHEF LUNDEN,200g,4740376030107,Chef Lunden Kana Caesari Ciabatta 200 G,Chef Lunden,200 g,4740376030107,prisma,0.8,0.0,medium
69bee0b47e5e8566b917f0e390f5316a,"Mahe kaerajook OATLY, 1l",OATLY,1l,7394376615689,"Oatly mahe kaerajook, 1 l",Oatly,1 l,7394376615689,prisma,0.8727,0.0,medium
6aa1da54e08bd7ca77daacb8107d3c08,Jõhvikajook AURA 1L,AURA,1L,4740051004379,Aura jõhvikajook 1L,Aura,1 l,4740051004379,prisma,1.0,0.0,strong
6b0acdc2fe08502b512c07f4d03cdaf7,"M.alk.jook SFF LD Grapefruit 5,5%1,5Lpet",SINEBRYCHOFF,5L,4740019016277,"Sinebrychoff long drink grapefruit 5,5%vol muu alkohoolne jook 1,5L",Sinebrychoff,1.5 l,4740019016277,prisma,0.65,70.0,weak
6b30e575cfd4dd13634b8005358cfe24,Rosinasai EESTI PAGAR 400g,Eesti Pagar,400g,4740086000452,Eesti Pagar Rosinasai 400 G,Eesti Pagar,400 g,4740086000452,prisma,0.9811,0.0,strong
6c2f7ec8bcd6da0071446dba224f37a4,"Kookose-ananassi mahlajook PAI, 280ml",PAI,280ml,4740029052753,Pai kookose-ananassi smuuti 280 ml,Pai,280 ml,4740029052753,prisma,0.7733,0.0,medium
6c353efd4ea92264aeaba6df7da39c98,"Juust Saare MO SAAREMAA light viil.,150g",MO SAAREMAA,150g,4740153081858,"Mo Saaremaa Juust Saare Light, 150 g",Mo Saaremaa,150 g,4740153081858,prisma,0.7895,0.0,medium
6c54657689513325a7d361547cbfc572,"Piimajook Müllermilch maasika, 400g",MÜLLER,400g,4025500135645,"Müller maasikamaitseline piimajook 1,4%, 400g",Müller,400 g,4025500135645,prisma,0.7059,0.0,weak
6d51cadcdc4c3fb5b56d18605b87538a,"Sealihakonserv MINU De Lux, 525g",MINU,525g,4743144005338,Minu sealiha de lux 85% 525 g,Minu,525 g,4743144005338,prisma,0.7869,0.0,medium
6e0c87f13aafa5babc54695969f71c7c,"Sealiha omas mahlas RANNAROOTSI, 240g",RANNAROOTSI,240g,4740296002642,"Veiseliha omas mahlas, RANNAROOTSI, 240 g",Rannarootsi,240 g,4740296002642,prisma,0.9412,0.0,strong
6f187c31da7286c7dfe757279fb6f2f1,Jäätis mustika-jogurti BALBIINO 54g,BALBIINO,54g,4740188012995,Balbiino mustika-jogurtijäätis jogurtiglasuuris 80ml/54g,Balbiino,80 ml,4740188012995,prisma,0.764,32.5,medium
6f1e3cad2fadd24189099ee733c37874,Perenaisesai EESTI PAGAR 320g,EESTI PAGAR,320g,4740086000728,Eesti Pagar Perenaise Sai 320 G,Eesti Pagar,320 g,4740086000728,prisma,0.9667,0.0,strong
6f983be53b0e1c46f473a4f48456e2d2,Seemneleib Jassi EESTI PAGAR 310g,EESTI PAGAR,310g,4740086001114,Eesti Pagar Jassi Seemneleib 310 G,Eesti Pagar,310 g,4740086001114,prisma,0.9851,0.0,strong
7033d640b3641cfd77f237743828ee50,Muu piir.j.ROOSTER ROJO Blanco 38% 700ml,ROOSTER ROJO,700ml,7503023613200,Rooster Rojo Blanco Tequila piiritusjook 38%vol 700ml,Rooster Rojo,700 ml,7503023613200,prisma,0.7723,0.0,medium
708330a6fc01189055c005f0a6385547,"Juust ZOTT Toasty Hamburger viil.,120g",ZOTT,120g,4014500517957,Zott toasty hamburger sulatud juust 120 g,Zott,120 g,4014500517957,prisma,0.8308,0.0,medium
738c01653c14ab449da4f9d3fb2fefb3,Energiajook RED BULL suhkruvaba 250ml,RED BULL,250ml,90162800,Red Bull suhkruvaba energiajook 250ml,Red Bull,250 ml,90162800,prisma,1.0,0.0,strong
746596db007a82c42bfb42d491b40689,Päik.k.tom.pesto veg.FILIPPO BERIO 190g,FILIPPO BERIO,190g,8002210132986,Filippo Berio Vegan päikesekuivatatud tomatitega pesto 190g,Filippo Berio,190 g,8002210132986,prisma,0.6415,0.0,weak
74969c587e7fc2c61ab0e20e58757aed,Muu piir.jook PIPRA KIBE NAPS 35% 500ml,PIPRA NAPS,500ml,4742883011495,Pipra Naps muu piiritusjook 35%vol 500ml,Pipra Naps,500 ml,4742883011495,prisma,0.8354,0.0,medium
749eb6a52142b001a0ff7f6b461e2a21,Whisky TALISKER Sin.Malt 45.8% 700ml,TALISKER,700ml,5000281005416,"Talisker 10 YO Single M Scotch Whisky 45,8%vol 700ml",Talisker,700 ml,5000281005416,prisma,0.7368,0.0,weak
74fcb768f7c2631a71797cd09b40ac9e,Min.vesi VÄRSKA Naturaal mullita 0.5l,VÄRSKA ORIGINAAL,5l,4740042000809,VÄRSKA ORIGINAAL,VÄRSKA ORIGINAAL,,4740042000809,prisma,1.0,,strong
75c56e70b6c39fb43920f3f862855647,KGT vein B.MONTALTO Pinot Grigio 750ml,BARONE MONTALTO,750ml,8030423000730,Barone Montalto Pinot Grigio KGT vein 12%vol 750ml,Barone Montalto,750 ml,8030423000730,prisma,0.9247,0.0,strong
75c56e70b6c39fb43920f3f862855647,KGT vein B.MONTALTO Pinot Grigio 750ml,BARONE MONTALTO,750ml,8030423005254,Barone Montalto Pinot Grigio Blush KGT vein 12%vol 750ml,Barone Montalto,750 ml,8030423005254,prisma,0.8866,0.0,medium
7676f1d34b85cfd060f86f97ae3807ca,Mineraalvesi EVIAN 500ml,EVIAN,500ml,3068320055008,Evian looduslik mineraalvesi 500 ml,Evian,500 ml,3068320055008,prisma,0.8571,0.0,medium
7723524e7d3c4648363ed11b560735df,"Külm.pitsa Mozzarella RISTORANTE, 355g",DR.OETKER,355,4001724039112,Dr.Oetker pitsa mozzarella 355g,Dr.Oetker,355 g,4001724039112,prisma,0.8929,,medium
775261862f09439a9de96714f1969cec,Vein MAORI BAY Sauvignon Blanc 750ml,MAORI BAY,750ml,4044551066593,Maori Bay Sauvignon Blanc GT vein 12% vol 750ml,Maori Bay,750 ml,4044551066593,prisma,1.0,0.0,strong
7800b1b62c61b4736b15d1c8c2315beb,Marjajook PÕLTSAMAA 1L,PÕLTSAMAA,1L,4740029051404,Põltsamaa marjajook 1L,Põltsamaa,1 l,4740029051404,prisma,1.0,0.0,strong
781fb36f8aaa52f01ea922db1345ce5f,Apelsinimahl AURA 1L,AURA,1000,4740051004270,Aura apelsinimahl 1L,Aura,1 l,4740051004270,prisma,1.0,,strong
78807b7c615c5425ce09e7138c98f0c6,"Kohupiim OTTO Ricotta, 200g",PIIMAMEISTER OTTO,200g,4740572006036,Piimameister Otto Ricotta kohupiim 200g,Piimameister Otto,200 g,4740572006036,prisma,0.9873,0.0,strong
798077a73496029dd692a164e244d140,Näkileivad FINN CRISP Traditional 200g,FINN CRISP,200g,6410500098270,Finn Crisp Traditional näkileivad 200 g,Finn Crisp,200 g,6410500098270,prisma,0.987,0.0,strong
7989fdd9bc53c4b784976feec2826166,Spordijook rohelise tee GRAM 500ml,GRAM,500ml,4740077004094,GRAM rohelise tee spordijook 500ml,GRAM,500 ml,4740077004094,prisma,1.0,0.0,strong
79a9b3be1a9c71b3b910921958eeb9bf,"Rehe rukkileib EESTI PAGAR,390g",EESTI PAGAR,390g,4740086008052,Eesti Pagar Rehe Rukkileib 390 G,Eesti Pagar,390 g,4740086008052,prisma,0.8986,0.0,medium
7b5cc4667cc8ebd17c93113acdb02f8f,"Sinihallitusjuust ROYAL BLUE, 100g",ROYAL BLUE,100g,4740572006227,Royal Blue sinihallitusjuust 100g,Royal Blue,100 g,4740572006227,prisma,1.0,0.0,strong
7b83c7cccee7cf05f4859a5277622223,"Miniekleer.vahukoor.EESTI KONDIITER,200g",EESTI KONDIITER,200g,4740558004735,"Miniekleerid vahukoorega, EESTI KONDIITER, 200 g",Eesti Kondiiter,200 g,4740558004735,prisma,0.807,0.0,medium
7c25f26e5836750c722680ca2d707f9a,"Viin VIRU VALGE VÄGEV 80% 0,5 L",VIRU VALGE,5 L,4740050002369,Viru Valge Vägev viin 80%vol 500ml,Viru Valge,500 ml,4740050002369,prisma,0.8615,90.0,medium
7ca2f89b2eb9ea8e9b850767b4d60a68,Sepik Õnne EESTI PAGAR 300g,EESTI PAGAR,300g,4740086000094,Eesti Pagar Õnne Sepik 300 G,Eesti Pagar,300 g,4740086000094,prisma,0.9811,0.0,strong
7f932a981e458d0db9d7ee256b027e51,"Porgandimahl KADARBIKU, 0.5L",KADARBIKU,5L,4742368000730,"Porgandimahl, KADARBIKU KÖÖGIVILI, 500 ml",Kadarbiku,500 ml,4742368000730,prisma,0.6923,90.0,weak
80198128d3a56987fcf91ec95b0ecf75,Must Tseiloni tee DILMAH Premium 30x2g,DILMAH,30x2g,9312631000900,Dilmah must tee Premium 30 x 2 g,Dilmah,30x2 g,9312631000900,prisma,0.8364,0.0,medium
80f7919710a2b9475e1f864700fa35d6,"Küpsisejäätis küpsik VÄIKE TOM, 75g",VÄIKE TOM,75,4740093623149,"Väike Tom hele küpsisejäätis, 75 g",Väike Tom,75 g,4740093623149,prisma,0.8116,,medium
8168ef825830332b1c7dbed8a0bb27dd,Külm.pelmeenid praesibul.PEALINNA 350g,PEALINNA,350g,4740093000537,Pealinna pelmeenid praesibulaga 350g,Pealinna,350 g,4740093000537,prisma,0.8434,0.0,medium
81d93dd00500afd307feeafa7758428a,Viin VIRU VALGE 40% 1L,VIRU VALGE,1000,4740050002314,Viru Valge viin 40%vol 1L,Viru Valge,1 l,4740050002314,prisma,0.9362,,strong
81eef869209b1f0af61142eb6f778205,"Jog.jook ACTIMEL+, gran.õun-maasika 4x100g",ACTIMEL,4x100g,5900643051283,"Jogurtijook maasikas-granaatõun 4x100g, ACTIMEL, 400 g",Actimel,4x100 g,5900643051283,prisma,0.7321,0.0,weak
8267c45d6e677b823523ce630d7f10af,Ploominektar AURA 1L,AURA,1L,4740051004331,Aura ploominektar 1L,Aura,1 l,4740051004331,prisma,1.0,0.0,strong
8296233a11e719057d987d416c368773,"Hele õlu BLOND MUNK 6%,500ml,pdl",KARKSI,500ml,4740098002390,Karksi hele õlu Blond Munk 6%vol 500ml,Karksi,500 ml,4740098002390,prisma,0.8533,0.0,medium
834ca80ba697cb52f32b8bf8767667d6,KPN vein GRAN CASTILLO Rose 750ml,GRAN CASTILLO,750ml,4740158001981,Gran Castillo Tempranillo Rose vein 11%vol 750ml,Gran Castillo,750 ml,4740158001981,prisma,0.9355,0.0,strong
8362a5149d38398d5fdaecd7f21b8a40,"Keefir FARMI 2,5% 1kg, kile",FARMI,1kg,4740123000933,"Farmi keefir 2,5%, 1 kg",Farmi,1 kg,4740123000933,prisma,0.84,0.0,medium
83f9b548f3f5443a8ebd97539c8b8380,"Kodujuust FARMI hapukoorega, 330g",FARMI,330g,4740113090401,FARMI kodujuust hapukoorega 330g,FARMI,330 g,4740113090401,prisma,0.9846,0.0,strong
848c8804dd92ed426a2dfd7079df3212,"Või MO SAAREMAA küüsl.&soolakrist.,150g",MO SAAREMAA,150g,4740153040022,"Mo Saaremaa Või küüslaugu ja soolakristallidega, 150g",Mo Saaremaa,150 g,4740153040022,prisma,0.7111,0.0,weak
855fe6913adb4dae0bc8fc13505c2a27,"Rukkisepik EESTI PAGAR, 300g",EESTI PAGAR,300g,4740086009981,Eesti Pagar Rukkisepik 300 G,Eesti Pagar,300 g,4740086009981,prisma,0.9032,0.0,strong
85883b27b199e6f02e67a7ce7e6d3c55,"Mango-banaani smuuti PAI, 280ml",PAI,280ml,4740029052715,"Mango-banaani smuuti, PAI, 280 ml",Pai,280 ml,4740029052715,prisma,0.9722,0.0,strong
85e72a91ba576c2ee4633bd7908f365e,Külm.kartulisektorid MAAHÄRRA 500g,MAAHÄRRA,500g,4740093026612,Maahärra kartulisektorid maitsestatud 500g,Maahärra,500 g,4740093026612,prisma,0.7632,0.0,medium
861e98bfadf3b3bfdfbf7811e38c95cd,Energiajook RED BULL 4x250ml,RED BULL,4x250ml,9002490100490,"Red Bull energiajook 4 -pakk, 1l",Red Bull,1 l,9002490100490,prisma,0.8333,0.0,medium
864d00f250f4c9315b1ae0229de4cf52,Muu piiritusjook METAXA 7* 40% 700ml,METAXA,200,5202795120023,Metaxa 5Yo muu piiritusjook 38%vol 200ml,Metaxa,200 ml,5202795120023,prisma,0.7931,,medium
8655f84d33a5ce64ec470932c3083d35,"Meekook EESTI PAGAR, 1kg",EESTI PAGAR,1kg,4740086007185,Eesti Pagar Meekook 1 KG,Eesti Pagar,1 kg,4740086007185,prisma,0.8837,0.0,medium
866dc5ece9de5732ffec95d415bedf82,Hele õlu ALEXANDER 5.2% 568ml 6tk,ALEXANDER,568ml,4740098071969,"Alexander õlu 5,2%vol 6x568ml",Alexander,6x568 ml,4740098071969,prisma,0.7667,83.33,medium
86860f19eabfd362c04209709ca1cdff,"Tursamaks Isl.natur.KAPTEN GRANT, 120g",KAPTEN GRANT,120g,4740687001797,Kapten Grant islandi tursamaks naturaalne 120g,Kapten Grant,120 g,4740687001797,prisma,0.7835,0.0,medium
8714861062fee380d4597604bf6e9c50,"Rehe rukkileib vorm.EESTI PAGAR,600g",EESTI PAGAR,600g,4740086008069,Eesti Pagar Rehe Rukkileib 600 G,Eesti Pagar,600 g,4740086008069,prisma,0.8966,0.0,medium
898c33365080d50033af5cacf499352d,Multinektar AURA 1L,AURA,1L,4740051004317,Aura multinektar 1L,Aura,1 l,4740051004317,prisma,1.0,0.0,strong
8a5cfa7b041294c4cd1fa1bcead4b1ca,"Võikeeks EESTI PAGAR, 250g",EESTI PAGAR,250g,4740086015111,Eesti Pagar Võikeeks 250 G,Eesti Pagar,250 g,4740086015111,prisma,0.8966,0.0,medium
8c352930f011c2f06f99ac41b02a0742,Maasikajook LIMPA 250ml,LIMPA,250ml,4740098091271,Limpa maasikajook 250ml,Limpa,250 ml,4740098091271,prisma,1.0,0.0,strong
8cccdd04708c4e50e131996e137e46f0,"Kanalihakonserv MINU De Lux, 525g",MINU,525g,4743144005352,Minu de lux kanaliha 525g,Minu,525 g,4743144005352,prisma,0.8621,0.0,medium
8d55d8ab5fb930c931480947e5e4b259,"Kiivi-mango smuuti PAI, 280ml",PAI,280ml,4740029052777,Pai kiivi-mango smuuti 280ml,Pai,280 ml,4740029052777,prisma,1.0,0.0,strong
8df4dd9725c642c4dfabd056a67e7e0c,Skyr virsiku FARMI 300g,FARMI,300g,4740113097417,"Skyr virsiku, FARMI, 300 g",Farmi,300 g,4740113097417,prisma,0.8364,0.0,medium
8e8d5975c23426a3be4d2a6b41790f27,Peedi-porgandi-pastinaagi pehmik EP 240g,EESTI PAGAR,240g,4740086015678,Eesti Pagar Peedi-Porgandi-Pastinaagi Pehmik 240 G,Eesti Pagar,240 g,4740086015678,prisma,0.9608,0.0,strong
949a0916726fac84b42c14be289c6860,"Külm.marjasegu vaarikatega HORTEX, 300g",HORTEX,300,5900477003939,Hortex marjasegu vaarikatega külmutatud 300g,Hortex,300 g,5900477003939,prisma,0.8222,,medium
962b1f07e93c7e10e617996f3a2ecf8e,Köögiviljamahl CIDO 1L,CIDO,1L,4750042804338,Cido köögiviljamahl 100% 1L,Cido,1 l,4750042804338,prisma,1.0,0.0,strong
9645db7f0f17553112242204af4e4015,Karastusjook COCA-COLA 330ml,COCA-COLA,330ml,5449000000996,Coca-Cola karastusjook purk 330ml,Coca-Cola,330 ml,5449000000996,prisma,1.0,0.0,strong
97750d2b785eb551e34151b304651ad8,Rosinakukkel EESTI PAGAR 4x45g,EESTI PAGAR,4x45g,4740086015791,Eesti Pagar Rosinakukkel 4 Tk 180 G,Eesti Pagar,180 g,4740086015791,prisma,0.8889,0.0,medium
9ae5d36c7191f49053622836009dba45,Dipikaste Alma Dip! tom.-sib.-papr.200g,ALMA,200g,4740125637113,"Alma dipikaste tomati-sibula-paprika, 200 g",Alma,200 g,4740125637113,prisma,0.716,0.0,weak
9bf5798265c482fd3fba11893eb8b9d7,Liköör JÄGERMEISTER 35% 500ml,JÄGERMEISTER,500,4067700013057,Jägermeister liköör 35%vol 500ml,Jägermeister,500 ml,4067700013057,prisma,0.9492,,strong
9c47553e3eac81217e77114e7cdd3001,"Hummus avokaadoga GOURMET CLUB,150g",GOURMET CLUB,150g,4740670124816,Gourmet Club Avokaado hummus 150g,Gourmet Club,150 g,4740670124816,prisma,0.7671,0.0,medium
9c58baf45168b3c55bf515c0d930c37b,"Aprikoosikook EESTI PAGAR, 310g",Eesti Pagar,310g,4740086015692,"Aprikoosikook, EESTI PAGAR, 310 g",Eesti Pagar,310 g,4740086015692,prisma,0.9474,0.0,strong
9cb5ec134e774d70d5fc19a0fa02831c,Viin VIRU VALGE 40% 500ml,VIRU VALGE,500ml,4740050002291,Viru Valge viin 40%vol 500ml,Viru Valge,500 ml,4740050002291,prisma,0.9434,0.0,strong
9cd4c58063c179326c648751cf7bb875,"Juustukukkel EESTI PAGAR, 200g",EESTI PAGAR,200g,4740086007673,Eesti Pagar Juustukukkel 200 G,Eesti Pagar,200 g,4740086007673,prisma,0.9091,0.0,strong
9e163845fa99fd06a00b4bffab3be274,"Kaerajook OATLY suhkruvaba, 1L",OATLY,1L,7394376621017,Oatly suhkruvaba kaerajook 1L,Oatly,1 l,7394376621017,prisma,0.9831,0.0,strong
9e163845fa99fd06a00b4bffab3be274,"Kaerajook OATLY suhkruvaba, 1L",OATLY,1L,7394376615689,"Oatly mahe kaerajook, 1 l",Oatly,1 l,7394376615689,prisma,0.6909,0.0,weak
9e37834468cbe6b5d9e5807cea73f1de,Kohvioad Arabica PAULIG 1kg,PAULIG,1kg,6418474039008,Paulig kohvioad Arabica keskmine röst 1 kg,Paulig,1 kg,6418474039008,prisma,0.92,0.0,strong
9e47210f426b0f6003d944452d3637ab,"Whisky SCOTTISH LEADER 40% 0,2l",SCOTTISH LEADER,200,5029704217939,Scottish Leader Original Whisky 40%vol 200ml,Scottish Leader,200 ml,5029704217939,prisma,0.8302,,medium
9f6fbc5d9764ec9885481ecf7838a15d,Multimahlajook PÕLTSAMAA 200ml,PÕLTSAMAA,200ml,4740029051213,Põltsamaa multimahlajook 200ml,Põltsamaa,200 ml,4740029051213,prisma,1.0,0.0,strong
9fc0eb31f2d6ad4af501429288671019,"Sojajook ALPRO PlantProtein, 1L",ALPRO,1L,5411188130055,Alpro šokolaadimaitseline proteiiniga sojajook 1 l,Alpro,1 l,5411188130055,prisma,0.7,0.0,weak
9ffd3eca50bb8581f8b58d4eee6d6e7e,"Rukkiröst Tosta EESTI PAGAR, 390g",EESTI PAGAR,390g,4740086008311,Eesti Pagar Tosta! Rukkiröst 390 G,Eesti Pagar,390 g,4740086008311,prisma,0.9167,0.0,strong
a0441cff3bdb0fb2472e6d1bdf8f6a88,Energiajook RED BULL 355ml,RED BULL,355ml,9002490210939,Red Bull energiajook 355ml,Red Bull,355 ml,9002490210939,prisma,1.0,0.0,strong
a142e06e401ad94bdfd2761ee4317c3d,Kreemistritsel vaar.-must. EP 350g,EESTI PAGAR,350g,4740086028067,Eesti Pagar Vaarika-Mustika Kreemistritsel Kardemoniga 350 G,Eesti Pagar,350 g,4740086028067,prisma,0.8113,0.0,medium
a393e70b7b76e80cb3f71f4dcf1f69d4,Jäätisetuutu MARMITON 120g,MARMITON,120g,4742194000652,Marmiton jäätisetuutu 120g,Marmiton,120 g,4742194000652,prisma,1.0,0.0,strong
a3a0bb46ff61be82cf13618dfc80ceac,Karastusjook COCA-COLA Zero 500ml,COCA-COLA,500ml,5449000131836,Coca-Cola zero karastusjook 500ml,Coca-Cola,500 ml,5449000131836,prisma,1.0,0.0,strong
a83d9d4307053018c484eda63818874b,Karastusjook SPRITE 500ml,SPRITE,500,47407121,Sprite karastusjook 500ml,Sprite,500 ml,47407121,prisma,1.0,,strong
a875060f988be1827e4f7c4ef329802e,"Br.kintsuliha šašlõkk Armeenia grill, kg",ARMEENIA GRILL,,2323109200002,"Armeenia Grill Broileri Kintsuliha Šašlõkk, Kg",Armeenia Grill,,2323109200002,prisma,0.8222,,medium
a8a8ff087371f38250798815dee81173,"Kaerajook ALPRO magustamata, 1l",ALPRO,1l,5411188115366,"Alpro kaerajook, 1l",Alpro,1 l,5411188115366,prisma,0.76,0.0,medium
a90e82fc421c3e6f9e0c74f4b2f98ad4,Kaera Pehmik EESTI PAGAR 220g,EESTI PAGAR,220g,4740086011595,Eesti Pagar Kaera Pehmik 220 G,Eesti Pagar,220 g,4740086011595,prisma,0.9831,0.0,strong
a92546d0b96bad4f81c0bae6edac9203,Karastusjook COCA-COLA 6x330ml,COCA-COLA,6x330ml,5449000000965,"Coca-Cola karastusjook 6-pakk 1,98L",Coca-Cola,1.98 l,5449000000965,prisma,0.8462,0.0,medium
