product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected
2751,"Saare Fish räim 1,0kg",Saare Fish,1.0 kg,meat_fish,"Prisma, Selver",,fish_fresh,meat_fish
325866,Saare Kala Vikerforellifilee Õrnsool.Viil 90G,Saare Kala,90 g,meat_fish,Prisma,,fish_fresh,meat_fish
9033,SAARIOINEN Grahami Lihapirukas 280 g,SAARIOINEN Grahami,280 g,meat_fish,Prisma,,meat_other,meat_fish
8660,SAARIOINEN Grahami Lihapirukas 630 g,SAARIOINEN Grahami,630 g,meat_fish,Prisma,,meat_other,meat_fish
22311,Saarioinen Hakklihapitsa 200G,Saarioinen Hakklihapitsa,200 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Rimi",,meat_minced,meat_fish
2382,Saarioinen Kana-Nuudlipada 300 G,Saarioinen Kana-Nuudlipada,300 g,meat_fish,Prisma,,meat_poultry,meat_fish
496408,Saarioinen Punane Tai Karri- Kanapada 300 G,Saarioinen Punane,300 g,meat_fish,Prisma,,meat_poultry,meat_fish
17932,SAARIOINEN Tuunikalapitsa 200 g,SAARIOINEN Tuunikalapitsa,200 g,meat_fish,Prisma,,fish_fresh,meat_fish
27068,Salvest Bolognese hakklihaga 460 g,Salvest Bolognese,460 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_minced,meat_fish
1525,Salvest hapukapsaborš veiselihaga 530 g,Salvest,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_beef_lamb_game,meat_fish
124836,Salvest hapukapsasupp 530 g sealihaga,Salvest,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_pork,meat_fish
2283,Salvest hernesupp suitsuribilihaga 560 g,Salvest,560 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_other,meat_fish
1890,Salvest kana-nuudlisupp 530g,Salvest,530 g,meat_fish,Prisma,,dry_soups_noodles,dry_preserves
1752,Salvest kanasupp 530g,Salvest,530 g,meat_fish,"Coop, Prisma",,meat_poultry,meat_fish
130806,Salvest põldoasupp sealihaga 530 g,Salvest,530 g,meat_fish,"Coop, Prisma, Selver",,meat_pork,meat_fish
1517,Salvest rassolnik veiselihaga 530 g,Salvest,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_beef_lamb_game,meat_fish
137835,Salvest seljanka suitsuribilihaga 530 g,Salvest,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_other,meat_fish
18182,Salvest ühepajatoit sealihaga 530 g,Salvest,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_pork,meat_fish
1589,Salvest värskekapsaborš veiselihaga 530 g,Salvest,530 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_beef_lamb_game,meat_fish
22375,Samyang korea ramen kiirnuudlid tuline kana carbonara 130g,Samyang,130 g,meat_fish,"Coop, Prisma",,dry_pasta_rice,dry_preserves
2029,Sana-Sol Omega-3 kalaõlikapslid 2x150tk,Sana-Sol Omega-3,,meat_fish,Prisma,,pcare_other,personal_care
32147,Santa Maria hakklihamaitseaine 30 g,Santa Maria,30 g,meat_fish,"Coop, Prisma, Selver",,spices_herbs_spice_mix,world_spices
54615,Santa Maria hakklihamaitseaine 80 g,Santa Maria,80 g,meat_fish,"Coop, Prisma, Selver",,spices_herbs_spice_mix,world_spices
5501,Santa Maria hakklihamaitseaine itaaliapärane 32 g,Santa Maria,32 g,meat_fish,Prisma,,spices_herbs_spice_mix,world_spices
6051,Santa Maria klassikaline kanamarinaad 75 g,Santa Maria,75 g,meat_fish,"Coop, Prisma",,meat_poultry,meat_fish
1996,Santa Maria krõbe paneering kanale 50 g,Santa Maria,50 g,meat_fish,"Prisma, Rimi, Selver",,drinks_beer_cider,drinks
106907,Santa Maria lihamaitseaine ürdi-küüslaugu 20 g,Santa Maria,20 g,meat_fish,Prisma,,spices_herbs_spice_mix,world_spices
107307,Santa Maria liha üldmaitseaine 51 g,Santa Maria,51 g,meat_fish,"Prisma, Rimi, Selver",,spices_herbs_spice_mix,world_spices
7813,Santa Maria liha üldmaitseaine 70 g,Santa Maria,70 g,meat_fish,Prisma,,spices_herbs_spice_mix,world_spices
20253,Santa Maria taco maitseainesegu kanale 28 g,Santa Maria,28 g,meat_fish,"Coop, Prisma, Rimi, Selver",,drinks_beer_cider,drinks
26505,Santa Maria tuline lihamaitseaine 20 g,Santa Maria,20 g,meat_fish,"Prisma, Selver",,spices_herbs_spice_mix,world_spices
34537,Šašlõkimaitseline grill-liha 450 g,Šašlõkimaitseline,450 g,meat_fish,Prisma,,meat_grill_blood_sausages,meat_fish
8090,"Šašlõkivorstid broilerilihast, TALLEGG, 400 g",Šašlõkivorstid,400 g,meat_fish,"Prisma, Rimi, Selver",,meat_sausages,meat_fish
43560,"Šašlõkivorstid lambasooles, kg",Šašlõkivorstid,,meat_fish,Prisma,,meat_sausages,meat_fish
8840,Sealiha kapsarullid 300 g,Sealiha,300 g,meat_fish,Prisma,,meat_pork,meat_fish
113391,"Sealihasardell, RANNAROOTSI, 500 g",Sealihasardell,500 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,meat_sausages,meat_fish
35117,"Sealihasült, MAKS&MOORITS, 300 g",Sealihasült,300 g,meat_fish,"Coop, Prisma, Selver",,meat_pork,meat_fish
54441,"Sealihasült, OSKAR, 330 g",Sealihasült,330 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,meat_pork,meat_fish
546804,Sea Treasures Soolalõhelõigud 150 G,Sea Treasures,150 g,meat_fish,"Coop, Prisma",,fish_salted_smoked,meat_fish
22509,Sea Treasures Soolalõhelõigud Sidrunpipraga 150 G,Sea Treasures,150 g,meat_fish,"Coop, Prisma",,fish_salted_smoked,meat_fish
189879,Selge kalasupp,Selge,,meat_fish,Prisma,,fish_processed,meat_fish
134485,Seljanka lihata 3Min 480 g,Seljanka,480 g,meat_fish,"Coop, Prisma, Selver",,meat_other,meat_fish
