product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected
36346,"Kodujuust Setomaa soolariisikatega, TERE, 300 g",Kodujuust Setomaa,300 g,dairy_eggs_fats,"Barbora, Maxima, Prisma, Selver",,dairy_cottage_quark,dairy_eggs_fats
12790,"Kohupiim 15%, 300 g",Kohupiim,300 g,dairy_eggs_fats,Prisma,,dairy_cottage_quark,dairy_eggs_fats
12026,"Kohupiim, 200 g","Kohupiim,",200 g,dairy_eggs_fats,"Prisma, Selver",,dairy_cottage_quark,dairy_eggs_fats
12653,"Kohupiim 5%, 200 g",Kohupiim,200 g,dairy_eggs_fats,"Coop, Prisma",,dairy_cottage_quark,dairy_eggs_fats
9113,"Kohupiim 9%, LIISU, 250 g",Kohupiim,250 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,dairy_cottage_quark,dairy_eggs_fats
8992,"Kohupiimakreemide segu, mahe, PAJUMÄE TALU, 190 g",Pajumäe Talu,190 g,dairy_eggs_fats,"Prisma, Rimi, Selver",,dairy_cottage_quark,dairy_eggs_fats
9770,"Kohupiimakreem maasika-vahukommimaitseline, ALMA, 150g",Alma,150 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Selver",,sweets_candies,sweets_snacks
9914,"Kohupiimakreem mustika, ALMA, 300 g",Mustika,300 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,dairy_cottage_quark,dairy_eggs_fats
10410,Kohupiimakreem šokolaaditükkidega 400g,Kohupiimakreem,400 g,dairy_eggs_fats,"Coop, Prisma",,sweets_chocolate_bars,sweets_snacks
138,Kohupiimapall,Kohupiimapall,,dairy_eggs_fats,Prisma,,dairy_cottage_quark,dairy_eggs_fats
1087,Kohupiimasõrnik,Kohupiimasõrnik,,dairy_eggs_fats,Prisma,,dairy_cottage_quark,dairy_eggs_fats
1143,Kohupiimatasku,Kohupiimatasku,,dairy_eggs_fats,Prisma,,dairy_cottage_quark,dairy_eggs_fats
45900,"Kohupiim metsmaasika, ALMA, 200 g",Alma,200 g,dairy_eggs_fats,"Barbora, Maxima, Prisma, Rimi, Selver",,dairy_cottage_quark,dairy_eggs_fats
11088,"Kondenspiim suhkruga, JAANI, 250 g",Jaani,250 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_milk,dairy_eggs_fats
9774,"Köögi toorjuust, 400 g",Köögi,400 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,dairy_cheese_slices,dairy_eggs_fats
43520,Koskenkorva Salmiakki Cream liköör 15%vol 500 ml,Koskenkorva Salmiakki,500 ml,dairy_eggs_fats,Prisma,,drinks_spirits,drinks
36120,"Kotimaista Black Label riivitud Emmentali juust, 150 g",Kotimaista Black,150 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
35814,"Kotimaista Edami juust, 325 g",Kotimaista Edami,325 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
49731,"Kotimaista Emmentali viilutatud juust, 120 g",Kotimaista Emmentali,120 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
36399,"Kotimaista koorejuust, 500 g",Kotimaista,500 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
99211,"Kotimaista laktoosi- ja rasvavaba hapupiim, 1 L",Kotimaista,1 l,dairy_eggs_fats,Prisma,,dairy_milk,dairy_eggs_fats
179481,"Kotimaista laktoosi- ja rasvavaba piimajook, 1 L",Kotimaista,1 l,dairy_eggs_fats,Prisma,,dairy_milk,dairy_eggs_fats
3108,"Kotimaista laktoosivaba piimajook, 1,5%, 1L",Kotimaista,1 l,dairy_eggs_fats,Prisma,,dairy_milk,dairy_eggs_fats
3317,"Kotimaista laktoosivaba piimajook, 3%, 1L",Kotimaista,1 l,dairy_eggs_fats,Prisma,,dairy_milk,dairy_eggs_fats
48594,Kotimaista laktoosivaba rasvata piim 0% 1l,Kotimaista,1 l,dairy_eggs_fats,Prisma,,dairy_milk,dairy_eggs_fats
11676,Kotimaista madala laktoosisisaldusega soolane või 500 g,Kotimaista,500 g,dairy_eggs_fats,Prisma,,dairy_butter_margarine,dairy_eggs_fats
35650,"Kotimaista maheda maitsega sulatatud juustu viilud, 200 g",Kotimaista,200 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
2504,Kotimaista mahe kanamunad M6 348g,Kotimaista,348 g,dairy_eggs_fats,Prisma,,dairy_eggs,dairy_eggs_fats
47210,"Kotimaista maitsestamata mahe AB-jogurt, 1 kg",Kotimaista,1 kg,dairy_eggs_fats,Prisma,,dairy_yogurt_kefir,dairy_eggs_fats
11869,Kotimaista naturaalne laktoosivaba AB jogurt 1 kg,Kotimaista,1 kg,dairy_eggs_fats,Prisma,,dairy_yogurt_kefir,dairy_eggs_fats
2789,Kotimaista õrrekanade kanamunad M 6tk,Kotimaista,6 pcs,dairy_eggs_fats,Prisma,,dairy_eggs,dairy_eggs_fats
3526,Kotimaista õrrekanade munad L 15 tk,Kotimaista,15 pcs,dairy_eggs_fats,Prisma,,dairy_eggs,dairy_eggs_fats
4153,Kotimaista õrrekanade munad L 6 tk,Kotimaista,6 pcs,dairy_eggs_fats,Prisma,,dairy_eggs,dairy_eggs_fats
174,Kotimaista õrrekanade munad M 10 TK,Kotimaista,10 pcs,dairy_eggs_fats,Prisma,,dairy_eggs,dairy_eggs_fats
37290,Kotimaista õrrekanade munad M 24tk,Kotimaista,24 pcs,dairy_eggs_fats,Prisma,,dairy_eggs,dairy_eggs_fats
35609,Kotimaista õrrekande munad omega M 6tk,Kotimaista,6 pcs,dairy_eggs_fats,Prisma,,dairy_eggs,dairy_eggs_fats
45963,"Kotimaista piim 1,5%, 1 L",Kotimaista,1 l,dairy_eggs_fats,Prisma,,dairy_milk,dairy_eggs_fats
12263,"Kotimaista Red Label Emmental juust, 500 g",Kotimaista Red,500 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
37835,"Kotimaista Sinileima Emmentali juust, 500 g",Kotimaista Sinileima,500 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
9299,"Kotimaista suitsujuustuviilud, 200 g",Kotimaista,200 g,dairy_eggs_fats,Prisma,,dairy_other,dairy_eggs_fats
9847,"Kotimaista sulajuustuviilud, 400 g",Kotimaista,400 g,dairy_eggs_fats,Prisma,,dairy_other,dairy_eggs_fats
95916,"Kotimaista sulatatud juust, 200 g",Kotimaista,200 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
97681,"Kotimaista tugeva maitsega sulatatud juustu viilud (6%), 200 g",Kotimaista,200 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
1946,Kotimaista vabalt peetavate kanade munad M10,Kotimaista,,dairy_eggs_fats,Prisma,,dairy_eggs,dairy_eggs_fats
99979,"Kotimaista vähese laktoosisisaldusega sulatatud juustu viilud (12%), 200 g",Kotimaista,200 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
61686,"Kotimaista vähese laktoosisisaldusega või, 200 g",Kotimaista,200 g,dairy_eggs_fats,Prisma,,dairy_other,dairy_eggs_fats
1810,Kotimaista väikese laktoosisisaldusega leibjuust 335g,Kotimaista,335 g,dairy_eggs_fats,Prisma,,bakery_bread_loaves,bakery
599377,"Kotimaista või 80%, soolane, 500g",Kotimaista,500 g,dairy_eggs_fats,Prisma,,dairy_butter_margarine,dairy_eggs_fats
52694,Kotimaista võitaigen 400 g,Kotimaista,400 g,dairy_eggs_fats,Prisma,,dairy_other,dairy_eggs_fats
9163,"Kõva riivitud juust, 40% rasva kuivaines, 100g",Kõva,100 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
12412,"Kreeka jogurt 0%, 150 g",Kreeka,150 g,dairy_eggs_fats,Prisma,,dairy_yogurt_kefir,dairy_eggs_fats
3682,"Kreeka jogurt 10%, SAARE, 380 g",Saare Kreeka,380 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Selver",,dairy_yogurt_kefir,dairy_eggs_fats
7863,"Kreeka jogurti-tzatziki grill-liha, LINNAMÄE LIHATÖÖSTUS, 400 g",Kreeka,400 g,dairy_eggs_fats,"Prisma, Selver",,dairy_yogurt_kefir,dairy_eggs_fats
25211,Kuivatatud juustupallid Džiugas trühvli 40g,Kuivatatud,40 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
26508,Kuivatatud krõmpsuvad juustupallid Džiugas 40g,Kuivatatud,40 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
38697,Kuivatatud krõmpsuvad juustupallid hapukoore-sibula 40g,Kuivatatud,40 g,dairy_eggs_fats,Prisma,,dairy_cream_sourcream,dairy_eggs_fats
25813,Kuivatatud krõmpsuvad juustupallid karamelliseeritud sibula 40g,Kuivatatud,40 g,dairy_eggs_fats,Prisma,,sweets_candies,sweets_snacks
19767,Kunnon Arki juustuburger 180 g,Kunnon Arki,180 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
1184,Kupiec Fitos maisivahvlid cheddari juustuga 120g,Kupiec Fitos,120 g,dairy_eggs_fats,Prisma,,sweets_waffles_cakes,sweets_snacks
1436,Kupiec maisivahvlid jogurti ja maasikamaitseliste tükkidega 64g,Kupiec,64 g,dairy_eggs_fats,Prisma,,sweets_waffles_cakes,sweets_snacks
28899,Kupiec riisivahvlid piimaðokolaadiga 60g,Kupiec,60 g,dairy_eggs_fats,"Coop, Prisma",,sweets_waffles_cakes,sweets_snacks
6227,"Küüslaugu-juustu dipikaste, 200 g",Küüslaugu-juustu,200 g,dairy_eggs_fats,"Prisma, Selver",,dairy_other,dairy_eggs_fats
35865,"Küüslauguvõie, 125g","Küüslauguvõie,",125 g,dairy_eggs_fats,"Coop, Prisma",,dairy_butter_margarine,dairy_eggs_fats
39662,Läätsekrõpsud Cheddar juustuga 100 g,Läätsekrõpsud Cheddar,100 g,dairy_eggs_fats,"Coop, Prisma",,dairy_cheese_slices,dairy_eggs_fats
9435,Lacteous Ghee selitatud või 160 g,Lacteous Ghee,160 g,dairy_eggs_fats,"Prisma, Selver",,dairy_butter_margarine,dairy_eggs_fats
3651,Lacto Seven piimhappebakteritega inuliin 100 tk 40 g,Lacto Seven,40 g,dairy_eggs_fats,Prisma,,dairy_milk,dairy_eggs_fats
407257,LaFesta kuum šokolaadijook piimašokolaadi maitsega 250gr,LaFesta,,dairy_eggs_fats,Prisma,,sweets_chocolate_bars,sweets_snacks
9042,"Lahja kohupiim, 200 g",Lahja,200 g,dairy_eggs_fats,Prisma,,dairy_cottage_quark,dairy_eggs_fats
10382,"Laktoosivaba kohupiimapasta, 300 g",Laktoosivaba,300 g,dairy_eggs_fats,"Coop, Prisma, Selver",,dairy_cottage_quark,dairy_eggs_fats
12539,Laktoosivaba toidukoor juustuga UHT 15% 200ml,Laktoosivaba,200 ml,dairy_eggs_fats,Prisma,,dairy_cream_sourcream,dairy_eggs_fats
9051,"Laktoosivaba vanilli glasuurkohuke, 40 g",Laktoosivaba,40 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_other,dairy_eggs_fats
35296,"Landana juust 500 päeva, 180 g",Landana,180 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
15649,La Rive keha- ja juustesprei Crazy In Love,La Rive,,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
20998,Lay's Juustumaitselised Kartulirõpsud 200g,Lay's Juustumaitselised,200 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_cheese_slices,dairy_eggs_fats
10086,"Lemmik Juustu majonees, 200 g",Lemmik Juustu,200 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
11312,"Lepasuitsu Eesti juust, 370 g",Lepasuitsu Eesti,370 g,dairy_eggs_fats,"Coop, Prisma",,dairy_cheese_slices,dairy_eggs_fats
35959,Le Rustique brie juust 200 g,Le Rustique,200 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
3667,Linnamäe Hirveliha Grillsteik Ürdivõiga 200 G,Linnamäe Hirveliha,200 g,dairy_eggs_fats,Prisma,,dairy_butter_margarine,dairy_eggs_fats
112165,Linnamäe Juustu Ja Ürtidega Hirveliha Burger 170,Linnamäe Juustu,170 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
3943,Linnamäe Veiseliha Grillsteik Ürdivõiga 200 G,Linnamäe Veiseliha,200 g,dairy_eggs_fats,Prisma,,dairy_butter_margarine,dairy_eggs_fats
4028,Linnu Talu Õrrekanade munad L 10TK,Linnu Talu,10 pcs,dairy_eggs_fats,Prisma,,dairy_eggs,dairy_eggs_fats
1233,Linnu Talu Õrrekanade munad M 10tk,Linnu Talu,,dairy_eggs_fats,Prisma,,dairy_eggs,dairy_eggs_fats
2700,Linnu Talu Vabapidamise kanamunad L 10 tk,Linnu Talu,10 pcs,dairy_eggs_fats,"Prisma, Selver",,dairy_eggs,dairy_eggs_fats
2139,Linnu Talu Vabapidamise kanamunad M 10 tk,Linnu Talu,10 pcs,dairy_eggs_fats,Prisma,,dairy_eggs,dairy_eggs_fats
52551,Lotte maisikepikesed kondenspiimaga 130 g,Lotte,130 g,dairy_eggs_fats,"Coop, Prisma, Selver",,sweets_other,sweets_snacks
3016,Luksi Talu vutimunad 12 tk,Luksi Talu,12 pcs,dairy_eggs_fats,Prisma,,dairy_eggs,dairy_eggs_fats
11868,Maasika-banaanijogurt tuubis 70G,Maasika-banaanijogurt,70 G,dairy_eggs_fats,Prisma,,dairy_yogurt_kefir,dairy_eggs_fats
48170,Maasika ja banaani jogurtijook L. casei Danone ning B6 ja D vitamiinidega 4x100g,Maasika,4x100 g,dairy_eggs_fats,"Prisma, Selver",,dairy_yogurt_kefir,dairy_eggs_fats
11548,"Maasika jogurtijook, 4 x 100 g",Maasika,4x100 g,dairy_eggs_fats,Prisma,,dairy_yogurt_kefir,dairy_eggs_fats
11696,"Maasikajogurt tuubis, 70g",Maasikajogurt,70 g,dairy_eggs_fats,Prisma,,dairy_yogurt_kefir,dairy_eggs_fats
3355,Maasika joogijogurt 1kg,Maasika,1 kg,dairy_eggs_fats,Prisma,,dairy_yogurt_kefir,dairy_eggs_fats
10071,"Maasika-vaarika kohupiimakreem 0,2%, 150 g",Maasika-vaarika,150 g,dairy_eggs_fats,Prisma,,dairy_cottage_quark,dairy_eggs_fats
21777,Maggi juustu kiirsupp 19 g,Maggi,19 g,dairy_eggs_fats,"Coop, Prisma, Selver",,dairy_cheese_slices,dairy_eggs_fats
90973,Maggi võimaitseline kartulipüree tilliga 35 g,Maggi,35 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_other,dairy_eggs_fats
38386,"Magija karamelliga kohuke, 45g",Magija,45 g,dairy_eggs_fats,Prisma,,sweets_candies,sweets_snacks
40184,"Magija shokolaadikohuke, 45 g",Magija,45 g,dairy_eggs_fats,Prisma,,sweets_chocolate_bars,sweets_snacks
9311,"Mahejuust, viilutatud, 150 g","Mahejuust,",150 g,dairy_eggs_fats,"Prisma, Selver",,dairy_cheese_slices,dairy_eggs_fats
11616,"Mahe lahja kohupiim, 250 g",Mahe,250 g,dairy_eggs_fats,Prisma,,dairy_cottage_quark,dairy_eggs_fats
9058,"Maitsestamata jogurt, 150 g",Maitsestamata,150 g,dairy_eggs_fats,Prisma,,dairy_yogurt_kefir,dairy_eggs_fats
10160,"Maitsestamata jogurt, 1 kg",Maitsestamata,1 kg,dairy_eggs_fats,"Barbora, Maxima, Prisma",,dairy_yogurt_kefir,dairy_eggs_fats
11456,"Maitsestamata jogurt 2,5%, 1 kg",Maitsestamata,1 kg,dairy_eggs_fats,"Prisma, Rimi, Selver",,dairy_yogurt_kefir,dairy_eggs_fats
9773,"Maitsestamata jogurt 2,5%, 380 g",Maitsestamata,380 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,dairy_yogurt_kefir,dairy_eggs_fats
11453,"Maitsestamata jogurt kitsepiimast 0,5L",Maitsestamata,0.5 l,dairy_eggs_fats,Prisma,,dairy_yogurt_kefir,dairy_eggs_fats
11798,"Maitsestamata kreeka jogurt, 180 g",Maitsestamata,180 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,dairy_yogurt_kefir,dairy_eggs_fats
48563,"Maitsestamata rasvavaba jogurt, 1 kg",Maitsestamata,1 kg,dairy_eggs_fats,Prisma,,dairy_yogurt_kefir,dairy_eggs_fats
3946,Maks ja Moorits Kanafilee Jogurti-Karulaugu Marin.500G,Maks,500 g,dairy_eggs_fats,"Prisma, Rimi, Selver",,dairy_yogurt_kefir,dairy_eggs_fats
2002,Maks ja Moorits Kodupihvid Kreemja Juustutäidisega 400 G,Maks,400 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_cheese_slices,dairy_eggs_fats
12824,Makula Külmsuitsulõhe võileib 210g,Makula Külmsuitsulõhe,210 g,dairy_eggs_fats,Prisma,,bakery_bread_loaves,bakery
9919,Makula võileib Vöner 210g,Makula,210 g,dairy_eggs_fats,Prisma,,bakery_bread_loaves,bakery
19868,"Mama riisinuudlid Creamy Tom Yum, gluteenivaba, 55g",Mama,55 g,dairy_eggs_fats,Prisma,,dairy_other,dairy_eggs_fats
2859,MAMMA Aiaürtidega kodujuustupannkoogid 200 g,MAMMA Aiaürtidega,200 g,dairy_eggs_fats,"Coop, Prisma",,dairy_cottage_quark,dairy_eggs_fats
28764,MAMMA Hamburger juustuga 195 g,MAMMA Hamburger,195 g,dairy_eggs_fats,"Coop, Prisma",,dairy_cheese_slices,dairy_eggs_fats
12676,Mamma Juustune Kana-Köögiviljasupp 1 Kg,Mamma Juustune,1 kg,dairy_eggs_fats,"Barbora, Maxima, Prisma",,dairy_cheese_slices,dairy_eggs_fats
2001,Mamma Juustune Kana-Köögiviljasupp 300 G,Mamma Juustune,300 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Rimi",,dairy_cheese_slices,dairy_eggs_fats
1547,Mamma Juustupannkoogid 200 G,Mamma Juustupannkoogid,200 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Selver",,dairy_cheese_slices,dairy_eggs_fats
4066,Mamma Kohupiimapannkoogid 200G,Mamma Kohupiimapannkoogid,200 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,dairy_cottage_quark,dairy_eggs_fats
4081,Mamma Kohupiimapannkoogid 400G,Mamma Kohupiimapannkoogid,400 g,dairy_eggs_fats,Prisma,,dairy_cottage_quark,dairy_eggs_fats
4175,Mamma Kõrvitsa-Kohupiimapannkoogid 200 G,Mamma Kõrvitsa-Kohupiimapannkoogid,200 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,dairy_cottage_quark,dairy_eggs_fats
4445,Mamma Kõrvitsa-Kohupiimapannkoogid 400G,Mamma Kõrvitsa-Kohupiimapannkoogid,400 g,dairy_eggs_fats,"Prisma, Rimi, Selver",,dairy_cottage_quark,dairy_eggs_fats
10179,MAMMA Singi-juustubatoon 190 g,MAMMA Singi-juustubatoon,190 g,dairy_eggs_fats,"Coop, Prisma, Rimi",,sweets_chocolate_bars,sweets_snacks
48997,"Mango-ananassi kohupiimakreem 0,2%, 150 g",Mango-ananassi,150 g,dairy_eggs_fats,Prisma,,dairy_cottage_quark,dairy_eggs_fats
12425,"Mangokisselliga kohupiimakreem, 140 g",Mangokisselliga,140 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,dairy_cottage_quark,dairy_eggs_fats
2807,Ma&orits Juustuviiner 300 G,Ma&orits Juustuviiner,300 g,dairy_eggs_fats,"Coop, Prisma",,dairy_cheese_slices,dairy_eggs_fats
345105,Marabou Piimashokolaad 160g,Marabou Piimashokolaad,160 g,dairy_eggs_fats,Prisma,,sweets_chocolate_bars,sweets_snacks
6700,Marabout Toffee piimašokolaad tervete pähklitega 300g,Marabout Toffee,300 g,dairy_eggs_fats,Prisma,,sweets_chocolate_bars,sweets_snacks
100072,Maretti bruschetta-krõpsud juustuga 70g,Maretti,70 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_cheese_slices,dairy_eggs_fats
2343,"Marge piim UHT 2,0%, 1 l",Marge,1 l,dairy_eggs_fats,Prisma,,dairy_milk,dairy_eggs_fats
2123,"Marge piim UHT 3,2%, 1 l",Marge,1 l,dairy_eggs_fats,Prisma,,dairy_milk,dairy_eggs_fats
94347,Maris Gilden Kaerahelbeküpsis Võiga 180 G,Maris Gilden,180 g,dairy_eggs_fats,Prisma,,sweets_biscuits_cookies,sweets_snacks
12567,"Marjamaitseline jogurtijook, 4 x 100 g",Marjamaitseline,4x100 g,dairy_eggs_fats,Prisma,,dairy_yogurt_kefir,dairy_eggs_fats
50389,Marta Pagar Juusturull 2x60 G,Marta Pagar,2x60 g,dairy_eggs_fats,Prisma,,dairy_cheese_slices,dairy_eggs_fats
49497,Marta Pagar Kohupiimakorp 2x60 G,Marta Pagar,2x60 g,dairy_eggs_fats,Prisma,,dairy_cottage_quark,dairy_eggs_fats
48117,Marta Pagar Võiroos 150 G,Marta Pagar,150 g,dairy_eggs_fats,Prisma,,dairy_other,dairy_eggs_fats
2233,MERCI jogurti ja puuvilja täidisega šokolaadi kommikarp 250g,MERCI,250 g,dairy_eggs_fats,Prisma,,sweets_chocolate_bars,sweets_snacks
203249,MERCI Milk assortii piimašokolaadist 250g,MERCI Milk,250 g,dairy_eggs_fats,"Coop, Prisma",,sweets_chocolate_bars,sweets_snacks
6075,"Merevaik juustumajonees, 210 g",Merevaik,210 g,dairy_eggs_fats,"Prisma, Selver",,dairy_cheese_slices,dairy_eggs_fats
8991,Merevaik Premium sulatatud juust 170 g,Merevaik Premium,170 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Selver",,dairy_cheese_slices,dairy_eggs_fats
2587,"Merevaik Sulatatud juust, 200 g",Merevaik Sulatatud,200 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_cheese_slices,dairy_eggs_fats
3180,Merevaik sulatatud juust 370 g,Merevaik,370 g,dairy_eggs_fats,"Coop, Prisma",,dairy_cheese_slices,dairy_eggs_fats
12051,Merevaik sulatatud juust singiga 200g,Merevaik,200 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma",,dairy_cheese_slices,dairy_eggs_fats
53129,MESIKÄPP Mesikäpp riisiampsud piimašokolaadis 140g,MESIKÄPP Mesikäpp,140 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,sweets_chocolate_bars,sweets_snacks
47961,"Metsamarja proteiinijogurtijook, 275 g",Metsamarja,275 g,dairy_eggs_fats,"Coop, Prisma, Selver",,dairy_yogurt_kefir,dairy_eggs_fats
10108,"Metsmaasika kohupiimakreem, 300 g",Metsmaasika,300 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_cottage_quark,dairy_eggs_fats
48836,"Metsmaasika kreeka jogurtijook, 275 g",Metsmaasika,275 g,dairy_eggs_fats,Prisma,,dairy_yogurt_kefir,dairy_eggs_fats
127261,Milka Bubbly piima- ja valge šokolaadisegu 95 g,Milka Bubbly,95 g,dairy_eggs_fats,"Coop, Prisma, Selver",,sweets_chocolate_bars,sweets_snacks
601592,Milky Mood masikamaits. piimakõrred 30g,Milky Mood,30 g,dairy_eggs_fats,Prisma,,dairy_milk,dairy_eggs_fats
595902,Milky Mood šokolaadimaitselised piimakõrred 30g,Milky Mood,30 g,dairy_eggs_fats,Prisma,,sweets_chocolate_bars,sweets_snacks
1860,Milky Way piimašokolaad 21 g,Milky Way,21 g,dairy_eggs_fats,"Prisma, Rimi, Selver",,sweets_chocolate_bars,sweets_snacks
11117,Milleret Tuhaga valgehallitusjuust 125g,Milleret Tuhaga,125 g,dairy_eggs_fats,"Prisma, Selver",,dairy_cheese_slices,dairy_eggs_fats
6565,"Mini juustuviiner, RAKVERE LK, 200 g",Mini,200 g,dairy_eggs_fats,"Barbora, Maxima, Prisma, Selver",,dairy_cheese_slices,dairy_eggs_fats
32861,"Mini Kiievi kotlet juustuvõiga, TALLEGG, 300 g",TALLEGG Mini,300 g,dairy_eggs_fats,"Prisma, Rimi, Selver",,dairy_butter_margarine,dairy_eggs_fats
12674,"Mooniseemnetega kohuke, 40 g",Mooniseemnetega,40 g,dairy_eggs_fats,Prisma,,dairy_other,dairy_eggs_fats
4337,Mo Saaremaa Hollandi leibjuust viilutatud 450g,Mo Saaremaa,450 g,dairy_eggs_fats,"Coop, Prisma",,bakery_bread_loaves,bakery
12701,Mo Saaremaa juust 500g,Mo Saaremaa,500 g,dairy_eggs_fats,"Prisma, Rimi",,dairy_cheese_slices,dairy_eggs_fats
126857,Mo Saaremaa Juust Old Saare 280g,Mo Saaremaa,280 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_cheese_slices,dairy_eggs_fats
36306,"Mo Saaremaa Juust Saare Light, 150 g",Mo Saaremaa,150 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Selver",,dairy_cheese_slices,dairy_eggs_fats
4198,Mo Saaremaa Juustukaste 400g,Mo Saaremaa,400 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma",,dairy_other,dairy_eggs_fats
35572,Mo Saaremaa juust viilutatud 450g,Mo Saaremaa,450 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,dairy_cheese_slices,dairy_eggs_fats
4123,"Mo Saaremaa Öko mahetäispiim 3,8 - 4,4% 1L",Mo Saaremaa,1 l,dairy_eggs_fats,"Barbora, Maxima, Prisma, Rimi, Selver",,dairy_milk,dairy_eggs_fats
10703,"Mo Saaremaa Pehme kohupiim rasvatu, laktoosivaba 500 g",Mo Saaremaa,500 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_cottage_quark,dairy_eggs_fats
9508,Mo Saaremaa Red Cheddar juust 280 g,Mo Saaremaa,280 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_cheese_slices,dairy_eggs_fats
1215,Mo Saaremaa Saaremaa juust viilutatud 150g,Mo Saaremaa,150 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_cheese_slices,dairy_eggs_fats
10950,"Mo Saaremaa Soolakristallidega või 80%, 200 g",Mo Saaremaa,200 g,dairy_eggs_fats,"Coop, Prisma, Rimi, Selver",,dairy_butter_margarine,dairy_eggs_fats
3481,"Mo Saaremaa Või 82%, 200 g",Mo Saaremaa,200 g,dairy_eggs_fats,"Coop, Prisma, Selver",,dairy_butter_margarine,dairy_eggs_fats
47759,"Mo Saaremaa Või küüslaugu ja soolakristallidega, 150g",Mo Saaremaa,150 g,dairy_eggs_fats,"Coop, Prisma, Selver",,dairy_butter_margarine,dairy_eggs_fats
599801,Mozart Chocolate Cream liköör 17%vol 500ml,Mozart Chocolate,500 ml,dairy_eggs_fats,Prisma,,drinks_spirits,drinks
10137,"Mozzarella juust Zottarella, 125 g",Mozzarella,125 g,dairy_eggs_fats,"Barbora, Coop, Maxima, Prisma",,dairy_cheese_slices,dairy_eggs_fats
9347,"Müller maasikamaitseline piimajook 1,4%, 400g",Müller,400 g,dairy_eggs_fats,"Prisma, Rimi",,dairy_milk,dairy_eggs_fats
