product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence
47696,Praetud heeringafilee pallikesed tomatikastmes 430 g,Praetud,430 g,meat_fish,"Coop, Prisma",,fish_fresh,meat_fish,meat_fish,fish_fresh,high
23539,"Praetud heeringafilee tomatikastmes, KALURI, 500 g",Praetud,500 g,meat_fish,"Prisma, Rimi, Selver",,fish_fresh,meat_fish,meat_fish,fish_fresh,high
22261,"Praetud räimed koduses marinaadis, KALURI, 500 g",Praetud,500 g,meat_fish,"Barbora, Maxima, Prisma, Rimi, Selver",,sauces_marinades,sauces_oils,meat_fish,fish_fresh,medium
43606,Presto kanakarri riisiga 300g,Presto,300 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Selver",,meat_poultry,meat_fish,meat_fish,meat_poultry,high
42896,Presto koorene kanapasta 300g,Presto,300 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Selver",,dairy_cream_sourcream,dairy_eggs_fats,meat_fish,meat_poultry,high
287,"Presto kõrvitsa risoto rebitud kanalihaga 350g, gluteenivaba",Presto,350 g,meat_fish,"Coop, Prisma, Selver",,drinks_tea_coffee,drinks,meat_fish,meat_poultry,high
17343,Presto taipärane karri sealihaga 300g,Presto,300 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Selver",,meat_pork,meat_fish,meat_fish,meat_pork,high
140982,Presto tomatine veiselihapasta 300g,Presto,300 g,meat_fish,"Coop, Prisma, Selver",,meat_beef_lamb_game,meat_fish,meat_fish,meat_beef_lamb_game,high
13609,Pulkdeodorant David Beckham Respect 75ml,Pulkdeodorant David,75 ml,meat_fish,Prisma,,pcare_deo,personal_care,personal_care,pcare_deo,high
41017,Pure apelsinimahl viljalihaga 1L,Pure,1 l,meat_fish,"Coop, Prisma, Rimi, Selver",,drinks_juices,drinks,drinks,drinks_other,medium
13814,Raffini juukseklamber pruun 48 mm 24 tk,Raffini,,meat_fish,Prisma,,meat_beef_lamb_game,meat_fish,personal_care,pcare_other,high
20976,"Räimed tomatimarinaadis, praetud 430 g",Räimed,430 g,meat_fish,"Prisma, Rimi, Selver",,sauces_marinades,sauces_oils,meat_fish,fish_fresh,medium
272590,"Räimefilee, kg","Räimefilee,",,meat_fish,Prisma,,fish_fresh,meat_fish,meat_fish,fish_fresh,high
55543,"Räimesült, VIRU RAND, 270 g",Räimesült,270 g,meat_fish,"Coop, Prisma, Selver",,fish_fresh,meat_fish,meat_fish,fish_fresh,high
1657,"Räim, kuumsuitsu, kg","Räim,",,meat_fish,Prisma,,fish_salted_smoked,meat_fish,meat_fish,fish_salted_smoked,high
53484,"Rainbow kananagitsad, 440 g",Rainbow,440 g,meat_fish,Prisma,,meat_poultry,meat_fish,meat_fish,meat_poultry,high
20895,"Rainbow täisteralasanjeplaadid 500 g, mahe, ei sisalda kanamune",Rainbow,500 g,meat_fish,Prisma,,meat_poultry,meat_fish,meat_fish,meat_poultry,high
53262,Rakvere Grill-Liha Punase Veini Marinaadis 500G,Rakvere Grill-Liha,500 g,meat_fish,"Barbora, Maxima, Prisma, Selver",,drinks_wine,drinks,drinks,drinks_wine,high
3367,Rakvere Hakkliha Sea-Ja Veiselihast 400 G,Rakvere Hakkliha,400 g,meat_fish,Prisma,,meat_minced,meat_fish,meat_fish,meat_minced,high
1776,Rakvere Kodune Hakkliha 400G,Rakvere Kodune,400 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_minced,meat_fish,meat_fish,meat_minced,high
2533,Rakvere Kodune Hakkliha 600G,Rakvere Kodune,600 g,meat_fish,"Barbora, Coop, Maxima, Prisma",,meat_minced,meat_fish,meat_fish,meat_minced,high
4440,Rakvere Kooreses Marinaadis Grill-Liha 500G,Rakvere Kooreses,500 g,meat_fish,"Prisma, Selver",,sauces_marinades,sauces_oils,meat_fish,meat_grill_blood_sausages,medium
2834,Rakvere Lihakas Viiner 260 G,Rakvere Lihakas,260 g,meat_fish,"Prisma, Selver",,drinks_spirits,drinks,meat_fish,meat_sausages,high
1741,Rakvere Mini Lihapallid 300G,Rakvere Mini,300 g,meat_fish,"Coop, Prisma, Rimi, Selver",,other,other,meat_fish,meat_other,low
2408,Rakvere Mustika Grill-Liha 500G,Rakvere Mustika,500 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Selver",,meat_grill_blood_sausages,meat_fish,meat_fish,meat_grill_blood_sausages,medium
2713,Rakvere Perehakklihasegu 300G,Rakvere Perehakklihasegu,300 g,meat_fish,"Barbora, Coop, Maxima, Prisma",,meat_minced,meat_fish,meat_fish,meat_minced,high
11225,Rakvere Pere Lihapallid 300 G,Rakvere Pere,300 g,meat_fish,"Barbora, Maxima, Prisma, Selver",,other,other,meat_fish,meat_other,low
1948,"Rakvere Sea Abaliha Kondita, Kg",Rakvere Sea,,meat_fish,"Prisma, Rimi",,other,other,meat_fish,meat_pork,low
3045,Rakvere Seahakkliha 400G,Rakvere Seahakkliha,400 g,meat_fish,"Barbora, Coop, Maxima, Prisma",,meat_minced,meat_fish,meat_fish,meat_minced,high
1811,Rakvere Taine Seahakkliha 300 G,Rakvere Taine,300 g,meat_fish,"Coop, Prisma, Selver",,meat_minced,meat_fish,meat_fish,meat_minced,high
2152,Rakvere Teriyaki-Mustika Pork Jerky 50 G,Rakvere Teriyaki-Mustika,50 g,meat_fish,"Barbora, Maxima, Prisma",,spices_asian,world_spices,meat_fish,meat_other,medium
3348,Rakvere Ürdi Grill-Liha Kaelakarbonaadist 500G,Rakvere Ürdi,500 g,meat_fish,"Prisma, Selver",,spices_herbs_spice_mix,world_spices,meat_fish,meat_grill_blood_sausages,high
2354,Rakvere Veisehakkliha 300G,Rakvere Veisehakkliha,300 g,meat_fish,"Coop, Prisma",,meat_minced,meat_fish,meat_fish,meat_minced,high
2855,Rakvere Veisekaelaliha 1 Kg,Rakvere Veisekaelaliha,1 kg,meat_fish,Prisma,,meat_beef_lamb_game,meat_fish,meat_fish,meat_beef_lamb_game,high
