product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence
9318,USIN Salat kasukas 350 g,USIN Salat,350 g,produce,Prisma,,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
9504,"Blå Band, spageti-köögivilja-maitseainesegu, 150 g","Blå Band,",150 g,produce,"Coop, Prisma, Selver",,dry_pasta_rice,dry_preserves,produce,,high
9539,CHEF LUNDEN Tuunikala-salatiga rukkileib 175 g,CHEF LUNDEN,175 g,produce,"Prisma, Rimi",,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
10251,Mamma Punane Lihasalat 400G,Mamma Punane,400 g,produce,"Prisma, Rimi",,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
10304,Õuna-pirni puuviljamix 400g,Õuna-pirni,400 g,produce,Prisma,,produce_apples_pears,produce,produce,produce_apples_pears,high
10412,ASTRI KÖÖK Poke kauss köögiviljadega (vegan)300 g,ASTRI KÖÖK,300 g,produce,Prisma,,dry_other,other,produce,produce_root_veg,fallback
10785,USIN Vegan kartulisalat 200 g,USIN Vegan,200 g,produce,Prisma,,produce_herbs_salads_sprouts,produce,produce,produce_root_veg,high
11278,Gefilus keefir õuna-banaani-laimi puuviljadest suhkrutega 1kg,Gefilus,1 kg,produce,"Barbora, Maxima, Prisma, Rimi",,produce_apples_pears,produce,produce,produce_apples_pears,high
11470,Chef Lunden Pastasalat Suitsukanaga 300 G,Chef Lunden,300 g,produce,Prisma,,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
11579,Coleslaw salat 350 g,Coleslaw,350 g,produce,Prisma,,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
11724,MAMMA Kanalihasalat 800 g,MAMMA Kanalihasalat,800 g,produce,Prisma,,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
11985,CHEF LUNDEN Kana-pesto salat 250 g,CHEF LUNDEN,250 g,produce,"Coop, Prisma",,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
12309,USIN Delikatess suitsukanasalat 200 g,USIN Delikatess,200 g,produce,Prisma,,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
12380,"Pasta-singisalat, 800 g","Pasta-singisalat,",800 g,produce,Prisma,,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
12633,USIN Sünnipäeva salat 800 g,USIN Sünnipäeva,800 g,produce,Prisma,,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
12652,Pasta-singisalat 400 g,Pasta-singisalat,400 g,produce,Prisma,,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
12707,ASTRI KÖÖK Tatra-suitsukanasalat 200 g,ASTRI KÖÖK,200 g,produce,Prisma,,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
12813,HIIUMAA KÖÖK Makaroni-singisalat 200 g,HIIUMAA KÖÖK,200 g,produce,"Prisma, Rimi",,produce_herbs_salads_sprouts,produce,produce,produce_herbs_salads_sprouts,high
