product_id,name,brand,size_text,stores_sample,current_food_group,current_sub_code,food_group_corrected,new_sub_code,confidence,final_food_group,final_sub_code,final_confidence,change_reason,source_file
420843,"Minitosca 10tk REVAL KONDIITER, 240g",,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420845,Mitmevilja Pehmik EESTI PAGAR 240g,,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420848,"Sprotid ōlis RANNAKÜLA, EO, 240g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420853,"Kohuke TERE vanilli laktoosivaba,40g",,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420862,Moonirull 70g,,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420864,"Pavlova beseek.põhjad REVAL KOND.,8x22g",,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420873,Liköör KENTUCKY JACK Honey&Bour.35% 0.7l,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420877,Liköör LIVIKO Kirss 21% 500ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420880,Liköör JÄGERMEISTER Scharf 33% 700ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420890,Liköör KRAUTMEISTER 35% 700ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420898,Rukkipala idandatud teradega 240g,,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420909,"Lah.kohvij.pr.suh-gaNESCAFE3in1,28x16.5g",,,"Barbora, Maxima",,,drinks,drinks_other,heuristic,drinks,drinks_other,heuristic,,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420917,Https Barbora Ee Toode Varske Valge Redis Kg,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420923,Https Barbora Ee Toode Kulm Wokisegu Maaharra 400 G,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420932,"Kuums.roogitud merluus vaakumis OCEAN,kg",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420950,"Külm.pelmeenid Vahem.stiilis vegan, 350g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420951,Küüslaugu&ürtide kaste HELLMANN'S 260g,,,"Barbora, Maxima",,,sauces_oils,sauces_other,heuristic,world_spices,spices_herbs_spice_mix,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420953,5-viljaröst täisterahelvest.FAZER 450g,,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420955,Kodupihvid M&M 400g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420957,"Külm. pihvid RAKVERE, 530g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420965,"Küüslaugupekk UVIC, kg-lett",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
420976,"Koh.kreem TERE Emma metsam.lak.v., 150g",,,"Barbora, Maxima",,,other,dry_other,fallback,personal_care,pcare_cosmetics,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421042,"Keedusalaami Vasalli NÕO, 105 viil",,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421058,Https Barbora Ee Toode Munt Well Done 20 G,,,,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421066,Jahv.kohv Top PELLINI 250g,,,"Barbora, Maxima",,,drinks,drinks_other,heuristic,drinks,drinks_other,heuristic,,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421067,"Prot.jog.jook VALIO Profeel kirsi, 275g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421069,Prot.jog.jook VALIO Profeel metsmar.275g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421074,Kohuke želeetükikestega WELL DONE 45g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421075,Https Barbora Ee Toode Rosmariin Well Done 20 G,,,,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421083,"Prot.koh.kreem VALIO Profeel vaar.,200g",,,"Barbora, Maxima",,,other,dry_other,fallback,personal_care,pcare_cosmetics,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421123,"Riivitud segu GOURMET GREEN, 150g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421125,"Pitsa snäkk sal&peek.s.,m-ga, 138g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421126,"Riivitud toote segu, 150g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421141,KPN kv.vah. BLASON Rouge Cr.De L. 750ml,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421146,Rassolnik KRONIS 530g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421156,Kali A. LE COQ Klassikaline 500ml,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421163,Kreemistritsel vaar.-must. EP 350g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421166,Rosolje 200g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421170,Jahv. kohv In-Cup AROMA GOLD 500g,,,"Barbora, Maxima",,,drinks,drinks_other,heuristic,drinks,drinks_other,heuristic,,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421208,"Armeenia grill-liha M&M, 500g",,,"Barbora, Maxima",,,meat_fish,meat_other,heuristic,meat_fish,meat_other,heuristic,,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421222,"Kodusült M&M, 300g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421244,"Kõrvits, kg",,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421256,"Jah. sea sisefilee WELL DONE, kg",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421257,Brandy J.P.CHENET VSOP 36% 700ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421266,"Prot.koh.kreem VALIO Profeel kirsi, 200g",,,"Barbora, Maxima",,,other,dry_other,fallback,personal_care,pcare_cosmetics,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421267,"Prot.koh.kreem VALIO Profeel vanil.,200g",,,"Barbora, Maxima",,,other,dry_other,fallback,personal_care,pcare_cosmetics,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421285,"Skyr FARMI kirssidega, 150g",,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421292,"Liköör VANA TALLINN 40% Eesti 100, 500ml",,,,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421296,KPN vah. REBULI Sed. Valdobb. Sup. 750ml,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421305,Külm. Arg. merluusifilee WELL DONE 400g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421308,Liköör VANA TALLINN 40% 200ml Pet,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421312,"Kohuke ALMA kakao, 40g",,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421371,"Požarski kotlet TALLEGG, 350g",,,,,,other,dry_other,fallback,dairy_eggs_fats,dairy_eggs,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421377,"Perepihvid RAKVERE, 400g",,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421378,"Külm. köögivil. praadimiseks HORTEX,400g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421401,Liköör JÄGERMEISTER 35% 1L,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421404,"Jäät.stracciatella koon SUPER VIVA, 96g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421408,"Jäät.maas.&vanil.topsis SUPER VIVA, 98g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421410,Liköör JACK DANIEL'S Fire 35% 700ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421411,Sefiirikorvike 2x70g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421412,Liköör CANARI Tiramisu 16% 350ml,,,,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421418,Liköör VANA TALLINN Coconut 16% 500ml,,,,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421421,Magus õieke MARTA PAGAR 280g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421422,Liköör VANA TALLINN Marzipan 16% 500ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421441,Külm. fit tervisepada MAAHÄRRA 400g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421442,"Dipikas FARMI aiaürtidega, 200g",,,"Barbora, Maxima",,,other,dry_other,fallback,world_spices,spices_herbs_spice_mix,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421444,"Kuivatatud tursk MSDM, 36g",,,,,,other,dry_other,fallback,sweets_snacks,sweets_nuts_driedfruit,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421445,"Kuiv. ja suits.tursafileelõigud.MSDM,36g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421446,Liköör HERBERT 35% 500ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421452,"Kuivatatud latikas, kg-lett",,,"Barbora, Maxima",,,other,dry_other,fallback,sweets_snacks,sweets_nuts_driedfruit,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421455,Liköör COINTREAU 40% 500ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421466,"Mereandide kokteil marineer. VICI,500g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421467,"Singipitsa SAARIOINEN, 200g",,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421470,Liköör JÄGERMEISTER 35% 1.75L,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421473,M.alk.jook HARTWALL Orange5.5% 330ml prk,,,"Barbora, Maxima",,,other,dry_other,fallback,produce,produce_tropical,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421488,Multipuuvilja jook MIO&RIO 1L,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421500,Piir.jookCAPTAIN MORGAN Spiced 35% 500ml,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421506,Piir.jook CAPTAIN MORGAN Spiced 35% 1l,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421507,Liköör BLUE CURACAO 20% 700ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421548,"Külm. pitsa Gourmet WELL DONE, 425g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421555,"Eestimain.br.rinnafilee A-kl TALLEGG, kg",,,"Barbora, Maxima",,,other,dry_other,fallback,dairy_eggs_fats,dairy_eggs,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421561,EHE Grillsteik seaseljakarbonaad.RR 500g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421563,"Eestimain.br.kintsuliha A-kl TALLEGG, kg",,,"Barbora, Maxima",,,meat_fish,meat_other,heuristic,dairy_eggs_fats,dairy_eggs,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421565,GI wine TORO D'ORO Reserva Cab.S. 750ml,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421570,"Kohuke MAGIJA vanilje-mooniga, 45g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421574,Vahvlitops LEKORNA 22g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421576,Vahvlitordikihid Rainbow LEKORNA 140g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421579,Vahvlitordikihid LEKORNA 140g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421580,Https Barbora Ee Toode Grill Liha Kaelakarbon Varska M M 500 G,,,"Barbora, Maxima",,,meat_fish,meat_other,heuristic,drinks,drinks_spirits,high,override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421582,"Gorbuušamari IKRINKA, 100g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421588,Vahvlitordikihid kakao LEKORNA 140g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421589,"Gorbuušamari IKROFF, 95g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421591,"Külm.pelmeenid BBQ lihaga VICI,300g",,,"Barbora, Maxima",,,meat_fish,meat_other,heuristic,meat_fish,meat_other,heuristic,,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421598,"Hirveliha steik LINNAMÄE, 240g",,,,,,meat_fish,meat_other,heuristic,meat_fish,meat_other,heuristic,,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421599,Külm.supisegu köögiv.-kart.MAAHÄRRA 400g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421606,"Külm.pitsa SUPREMA Calabrese&‘Nduja,520g",,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421607,"Hernesupikogu RAKVERE, 800g",,,,,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421610,"Jah.sea esikoot WELL DONE, kg",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421614,"Järlepa kotlet TALLEGG, 480g",,,,,,other,dry_other,fallback,dairy_eggs_fats,dairy_eggs,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421620,"Kohup. MO SAAREMAA rasvatu lak.vaba,500g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421621,Külm. pitsa WELL DONE Margherita 350g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421622,"Külm.talvine supp WELL DONE, 400g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421625,"Külm. Itaal. köögiviljad HORTEX, 400g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421630,"Külm.köögiviljasegu Kevad HORTEX, 400g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421649,"Külm. pelmeenid Maitsvad, 400g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421654,Liköör AMARETTO Italiano 25% 700ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421656,"Kabanoss Piri-Piri täidis.TARCZYNSKI,95g",,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421670,Liköör ÜRDIMEISTER 35% 200ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421671,Lavaširullid surimiga 250g,,,"Barbora, Maxima",,,other,dry_other,fallback,dry_preserves,dry_other,medium,proposed_group_invalid;align_group_to_sub_parent,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421683,Liköör JÄGERMEISTER 35% 500ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421686,Liköör ÜRDIMEISTER 35% 0.5L,,,,,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421688,Liköör Muraka 18% 500ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421689,Liköör VANA TALLINN 50%500ml,,,"Barbora, Maxima",,,other,dry_other,fallback,drinks,drinks_spirits,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
421713,"Külmsupp koduaiaürtidega FARMI pure,750g",,,,,,other,dry_other,fallback,world_spices,spices_herbs_spice_mix,high,proposed_group_invalid;override_with_name_rules,products_missing_foodgroup_unlabeled_parts18-23_uncertain_reviewed.csv
