product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence
15548,Gillette Blue3 Smooth ühekordsed raseerijad 8tk,Gillette Blue3,,other,Prisma,,pcare_shaving,personal_care,other,,high
15549,Essence drop of sunshine bronzer tilgad,Essence,,other,Prisma,,dry_other,other,other,,fallback
15557,Juukselakk men express fix ultra strong 250ml,Juukselakk,250 ml,other,Prisma,,dry_other,other,other,,fallback
15581,Revol.Pout huulelainer Kiss Baby Pink,Revol.Pout,,other,Prisma,,baby_other,baby,other,,heuristic
15591,Kalev Tiina rummimaitselised marmelaadikompvekid 175 g,Kalev Tiina,175 g,other,"Coop, Prisma, Rimi, Selver",,dry_other,dry_preserves,drinks,drinks_beer_cider,high
15593,Ibero juuksekumm must samet,Ibero,,other,Prisma,,dry_other,other,other,,fallback
15598,Coop kuivikud 125g,Coop,125 g,other,Prisma,,dry_other,other,other,,fallback
15600,Dushigeel Orange Butter 500 ml,Dushigeel Orange,500 ml,other,Prisma,,produce_tropical,produce,other,,high
15603,Parodontax Extra Fresh suuvesi 500ml,Parodontax Extra,500 ml,other,Prisma,,drinks_water,drinks,personal_care,pcare_oral_care,high
15634,Tampax Regular tampoonid 20 tk,Tampax Regular,,other,Prisma,,dry_other,other,other,,fallback
15648,"A. Le Coq I õlu 2,9%, 500ml",A. Le,500 ml,other,"Coop, Prisma, Selver",,drinks_beer_cider,drinks,drinks,drinks_beer_cider,high
15656,Habemeajamisgeel LV Men 200ml lõhnatu,Habemeajamisgeel LV,200 ml,other,Prisma,,dry_other,dry_preserves,personal_care,pcare_shaving,high
15667,Tampoonid mini 32tk,Tampoonid,,other,Prisma,,dry_other,other,other,,fallback
15670,HUMER KÕRVASPREI 75ML,HUMER KÕRVASPREI,75 ML,other,Prisma,,dry_other,other,other,,fallback
15678,Proteesiliim Corega Neutral Taste 40 g,Proteesiliim Corega,40 g,other,Prisma,,drinks_tea_coffee,drinks,other,,high
15695,Rim thrills.lip latex huulevärv magnetic,Rim,,other,Prisma,,dry_other,other,other,,fallback
15697,Sügavpuhastav näoseep 100 g,Sügavpuhastav,100 g,other,Prisma,,pcare_soap,personal_care,personal_care,pcare_soap,high
15704,Vatitikud Helmi 200 tk,Vatitikud Helmi,,other,Prisma,,dry_other,other,other,,fallback
15714,Niisked salvrätid kätele ja näole 15 tk,Niisked,,other,Prisma,,baby_wipes,baby,baby,baby_wipes,high
15718,Suuvesi Plax Cool Mint 250 ml,Suuvesi Plax,250 ml,other,Prisma,,drinks_water,drinks,personal_care,pcare_oral_care,high
15725,Arix vannisvamm ovaalne tselluloosist,Arix,,other,Prisma,,dry_other,other,other,,fallback
15738,Saku On Ice õuna-mündi muu alkohoolne jook 4%vol 330 ml,Saku On,330 ml,other,"Prisma, Rimi",,produce_apples_pears,produce,produce,produce_apples_pears,high
15740,Varutera Pro5 Smooth sensitive 5-teraline 4tk,Varutera Pro5,,other,Prisma,,dry_other,other,other,,fallback
15757,Coop kartulikrõpsud ranch 175g,Coop,175 g,other,Prisma,,produce_root_veg,produce,produce,produce_root_veg,high
15760,Vatitikud silk effect terva otsaga 200tk,Vatitikud,,other,Prisma,,dry_other,other,other,,fallback
15763,"Vannisool greip,münt,kadakas 450g",Vannisool,450 g,other,Prisma,,produce_tropical,produce,produce,produce_tropical,high
15767,Spreideodorant Dry Fresh 150ml,Spreideodorant Dry,150 ml,other,Prisma,,pcare_deo,personal_care,personal_care,pcare_deo,high
15769,Ibero juuksepannal sesonki plast,Ibero,,other,Prisma,,dry_other,other,other,,fallback
15770,Vannimüts satiinist,Vannimüts,,other,Prisma,,dry_other,other,other,,fallback
15800,Always Daily large pesukaitse 68tk,Always Daily,,other,Prisma,,hh_other,household,other,,heuristic
15808,Always Normal pesukaitse 60 tk,Always Normal,,other,Prisma,,hh_other,household,other,,heuristic
15809,Pesukaitse Natural normal 20tk,Pesukaitse Natural,,other,"Coop, Prisma",,hh_other,household,other,,heuristic
15815,"Ibero juukselõksud 5 cm, 24 tk",Ibero,,other,Prisma,,dry_other,other,other,,fallback
15827,Seep Signe Seebid vetikas 100g,Seep Signe,100 g,other,Prisma,,pcare_soap,personal_care,personal_care,pcare_soap,high
15834,Vedelseep/täitepakk punane ristikhein-vaarikas 600 ml,Vedelseep/täitepakk,600 ml,other,Prisma,,produce_berries,produce,personal_care,pcare_soap,high
15849,Spreideodorant paradiso 150ml,Spreideodorant,150 ml,other,Prisma,,pcare_deo,personal_care,personal_care,pcare_deo,high
15857,Listerine total care suuvesi 500ml,Listerine,500 ml,other,Prisma,,drinks_water,drinks,personal_care,pcare_oral_care,high
15861,Pesuloputusvahendi kontsentraat Mayeri Angel Kiss hypoallergenic täitepakk 900ml,Pesuloputusvahendi,900 ml,other,Prisma,,hh_laundry,household,drinks,drinks_syrups_powders,high
15897,Revolution All Satin huulepulk Vibe Red,Revolution All,,other,Prisma,,dry_other,other,other,,fallback
15905,Dr beckmann valgenduslehed 15tk,Dr,15 pcs,other,Prisma,,dry_other,other,other,,fallback
15909,Essie küünelakk 6 Ballet Slippers,Essie,,other,Prisma,,hh_candles_airfresh,household,other,,high
15923,Huulepulk Lipfinity 6 Always Delic,Huulepulk Lipfinity,,other,Prisma,,dry_other,other,other,,fallback
15966,Pesusvamm York,Pesusvamm York,,other,Prisma,,hh_other,household,other,,heuristic
15984,Näokreem niisutav Joik Cos Nat meeste 50ml,Näokreem,50 ml,other,Prisma,,pcare_cosmetics,personal_care,personal_care,pcare_cosmetics,high
15998,Tabac Craftsman Pulkdeoeorant 75 ml,Tabac Craftsman,75 ml,other,Prisma,,dry_other,other,other,,fallback
16011,TENA Pants Plus Medium inkontinents imavad püksid 9 tk,TENA Pants,,other,Prisma,,dry_other,other,other,,fallback
16017,Persil pesugeel Expert Sensitive 108l,Persil,108 l,other,"Coop, Prisma",,hh_laundry,household,household,hh_laundry,high
16041,Pesukaitse discreet air 100tk,Pesukaitse,,other,Prisma,,hh_other,household,other,,heuristic
16051,Bi-es floral parfüüm 15ml,Bi-es,15 ml,other,Prisma,,dry_other,other,other,,fallback
16059,Libresse Ultra Normal hügieeniside12 tk,Libresse Ultra,,other,Prisma,,pcare_feminine_hygiene,personal_care,personal_care,pcare_feminine_hygiene,high
16073,Super inkontinents hügieeniside 10tk,Super,,other,Prisma,,pcare_feminine_hygiene,personal_care,personal_care,pcare_feminine_hygiene,high
16076,Tualettvesi Green Tea Lotus EDT 100ml,Tualettvesi Green,100 ml,other,Prisma,,drinks_water,drinks,drinks,drinks_water,high
16082,Bi-es selfie girl parfüüm 15ml,Bi-es,15 ml,other,Prisma,,dry_other,other,other,,fallback
16083,Mayb Superstay Lumimatte jumestuskreem 118,Mayb Superstay,,other,Prisma,,dry_other,other,other,,fallback
16087,Tena Discreet Normal inkontinents hügieeniside 24 tk,Tena Discreet,,other,Prisma,,pcare_feminine_hygiene,personal_care,personal_care,pcare_feminine_hygiene,high
16097,Vannivaht sidrunhein 140g,Vannivaht,140 g,other,Prisma,,produce_tropical,produce,other,,high
16099,Revol.Pout huulelainer Chauffeur Nude,Revol.Pout,,other,Prisma,,dry_other,other,other,,fallback
