product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence
29218,Väike Väänik kaeraküpsised 250 g,Väike Väänik,250 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
30485,Vanajan kaeraküpsised 350g,Vanajan,350 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
2489,"Vaniljesaiake, 400 g","Vaniljesaiake,",400 g,bakery,"Coop, Prisma, Selver",,bakery_buns_croissants,bakery,bakery,bakery_buns_croissants,high
51629,Vicenzi grisbi lemon cream küpsised 135g,Vicenzi,135 g,bakery,"Coop, Prisma, Selver",,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
48857,Vicenzi lehtküpsised piimakreemi täidisega 100g,Vicenzi,100 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
1758,"Violife võileivamääre kookosõlist, 200 g",Violife,200 g,bakery,Prisma,,dairy_butter_margarine,dairy_eggs_fats,sauces_oils,oils_other,high
3688,"Wasa original rukkinäkileivad, 275 g",Wasa,275 g,bakery,"Coop, Prisma, Rimi, Selver",,drinks_spirits,drinks,bakery,bakery_bread_loaves,high
21420,"Weetabix täisteranisuküpsised, 430g",Weetabix,430 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
94666,Xtra apelsini küpsised 300 g,Xtra,300 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
23217,Xtra granola natural kookosega 750g,Xtra,750 g,bakery,Prisma,,dairy_plant_drinks,dairy_eggs_fats,bakery,bakery_cakes_pastries,high
3937,Xtra kookosjook 400 ml,Xtra,400 ml,bakery,Prisma,,dairy_plant_drinks,dairy_eggs_fats,bakery,bakery_cakes_pastries,high
49865,"Xtra küpsised šokolaadiga, 150 g",Xtra,150 g,bakery,Prisma,,sweets_chocolate_bars,sweets_snacks,bakery,bakery_other,high
1813,Xtra Marie küpsised 200g,Xtra Marie,200 g,bakery,Prisma,,sweets_biscuits_cookies,sweets_snacks,bakery,bakery_other,high
