product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected
31084,Kuchenmeister sidrunikook 250 g,Kuchenmeister,250 g,bakery,"Prisma, Rimi",,bakery_cakes_pastries,bakery
3628,"Kurgupihusti salvei, saialill, pune, kummel 30 ml",Kurgupihusti,30 ml,bakery,Prisma,,bakery_other,bakery
49766,Leiburi Hot Dog Saiake 300 G,Leiburi Hot,300 g,bakery,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,bakery_bread_loaves,bakery
31104,"Leivon, laktoosivabad õhukesed kaeraküpsised 250 g","Leivon,",250 g,bakery,Prisma,,bakery_other,bakery
146271,Leksands maitsestatud näkileivad 200 g,Leksands,200 g,bakery,Prisma,,bakery_bread_loaves,bakery
151015,Leksands traditsioonilised kolmnurknäkileivad 200 g,Leksands,200 g,bakery,Prisma,,bakery_bread_loaves,bakery
66631,Loodusvägi mahe kookosejook (17%) 400 ml,Loodusvägi,400 ml,bakery,"Prisma, Selver",,bakery_cakes_pastries,bakery
48674,Lotus Biscoff karamelliseeritud küpsised 250 g,Lotus Biscoff,250 g,bakery,Prisma,,bakery_other,bakery
51424,"Lotus Biscoff, kreemitäidisega küpsised, 150 g","Lotus Biscoff,",150 g,bakery,Prisma,,bakery_other,bakery
29172,Lõuna Pagarid Küpsetatud Kohupiimakook 185 G,Lõuna Pagarid,185 g,bakery,Prisma,,bakery_cakes_pastries,bakery
49029,Lu Digestive Classic küpsised 400 g,Lu Digestive,400 g,bakery,Prisma,,bakery_other,bakery
29031,Lu Digestive küpsised 400 g,Lu Digestive,400 g,bakery,Prisma,,bakery_other,bakery
1316,Maggi punapeedi kiirsupp saiakuubikutega 16 g,Maggi,16 g,bakery,"Coop, Prisma",,bakery_other,bakery
3436,Mamma Banaani-Kohupiimapannkook 200G,Mamma Banaani-Kohupiimapannkook,200 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_cakes_pastries,bakery
4233,Mamma Pannkook Singi Ja Juustu 200G,Mamma Pannkook,200 g,bakery,"Barbora, Maxima, Prisma",,bakery_cakes_pastries,bakery
19157,Mango-kookose-kaerahelbe smuuti 250ml,Mango-kookose-kaerahelbe,250 ml,bakery,Prisma,,bakery_cakes_pastries,bakery
112914,"Marabou Choco Moment küpsised, 180 g",Marabou Choco,180 g,bakery,Prisma,,bakery_other,bakery
