left_chain,left_ext_id,left_name,left_brand,left_size_text,right_chain,right_ext_id,right_name,right_brand,right_size_text,match_reason,match_score
Barbora,https-barbora-ee-toode-kaerajook-yook-barista-1-l,"Kaerajook YOOK Barista, 1L",,,Rimi,4000826,YOOK Kaerajook Barista 1L,YOOK Kaerajook,1 L,strong,1.0
Barbora,https-barbora-ee-toode-toorsuitsupeekoni-kuubikud-rakvere-140-g,"Toorsuitsupeekoni kuubikud RAKVERE, 140g",RAKVERE,,Rimi,924668,Rakvere Toorsuitsupeekoni Kuubikud 140G,Rakvere Toorsuitsupeekoni,140 g,strong,1.0
Barbora,https-barbora-ee-toode-juustupulgad-merevaik-5-x-20-g,"Juustupulgad MEREVAIK, 5x20g",MEREVAIK,,Rimi,4003557,Juustupulgad Merevaik 5x20g,Tere,5x20g,strong,1.0
Barbora,417269,"Kabatšokk, kg",,,Rimi,278088,Kabatšokk kg,Määramata,,strong,1.0
Barbora,000000000001079974,Marineeritud šampinjonid 500g,EESTI AND,,Rimi,967600,Marineeritud šampinjonid 500g,Marineeritud,500 g,strong,1.0
Barbora,https-barbora-ee-toode-riisipuder-mamma-300-g,Riisipuder MAMMA 300g,MAMMA,,Rimi,981579,Mamma Riisipuder 300G,Mamma Riisipuder,300 g,strong,1.0
Barbora,https-barbora-ee-toode-hautatud-veiseliha-kodukula-250-g,"Hautatud veiseliha KODUKÜLA, 250g",,,Rimi,913048,Koduküla hautatud veiseliha 250g,Koduküla,250g,strong,1.0
Barbora,https-barbora-ee-toode-soolapeekon-noo-kg,"Soolapeekon NÕO,kg",NÕO,,Rimi,922941,"Soolapeekon, NÕO, kg",Soolapeekon,,strong,1.0
Barbora,000000000000038287,Cognac HENNESSY VS 40% 350ml,HENNESSY,,Rimi,102024,Hennessy VS Cognac 350ml,Hennessy VS,350 ml,strong,1.0
Barbora,000000000000181175,"Arbuus, kg",,,Rimi,948577,Arbuus,Arbuus,,strong,1.0
Barbora,https-barbora-ee-toode-jahutatud-surimist-pulgad-vici-150-g,"Jahutatud surimist pulgad VICI, 150g",VICI,,Rimi,272296,"Vici Surimist Pulgad, Jahutatud, 150G",Vici Surimist,150 g,strong,1.0
Barbora,https-barbora-ee-toode-sulatatud-juust-hiirte-juust-185-g,"Sulatatud juust HIIRTE JUUST, 185g",HIIRTE JUUST,,Rimi,997401,Hiirte Sulatatud Juust 185g,Hiirte Sulatatud,185 g,strong,1.0
Barbora,000000000000181038,"Roheline sibul , kg (pakitud)",,,Rimi,266415,"Roheline sibul pakitud, kg",Määramata,,strong,1.0
Barbora,https-barbora-ee-toode-ahjubroiler-klassikaline-tallegg-kg,"Ahjubroiler klassikaline TALLEGG,kg",TALLEGG,,Rimi,200840,Tallegg Klassikaline Ahjubroiler Kg,Tallegg Klassikaline,,strong,1.0
Barbora,https-barbora-ee-toode-skyr-farmi-virsikutega-150-g,"Skyr FARMI virsikutega, 150g",SKYR,,Rimi,922972,Skyr virsikutega Farmi 150g,Farmi,150g,strong,1.0
Barbora,https-barbora-ee-toode-kaera-ouna-pannkoogid-mamma-200-g,"Kaera-õuna pannkoogid MAMMA, 200g",MAMMA,,Rimi,948237,Mamma Kaera-Õuna Pannkoogid 200G,Mamma Kaera-Õuna,200 g,strong,1.0
