left_chain,left_ext_id,left_name,left_brand,left_size_text,right_chain,right_ext_id,right_name,right_brand,right_size_text,match_reason,match_score
Barbora,https-barbora-ee-toode-kebab-lambalihaga-oskar-400-g,"Kebab lambalihaga OSKAR, 400g",OSKAR,,Prisma,123803,Oskar Kebab Lambalihaga 400G,Oskar Kebab,400 g,strong,1.0
Barbora,000000000000183841,Karastusjook COCA-COLA 330ml,COCA-COLA,,Prisma,https://prismamarket.ee/en/toode/coca-cola-karastusjook-330ml/0000054490703,Coca-Cola karastusjook 330ml,Coca-Cola,330 ml,strong,1.0
Barbora,https-barbora-ee-toode-eestimaine-broiler-tallegg-kg,"Eestimaine broiler TALLEGG, kg",TALLEGG,,Prisma,https://prismamarket.ee/en/toode/broiler-jahutatud-kg/2364000100008,"Eestimaine broiler, TALLEGG, kg","Broiler,",,strong,1.0
Barbora,000000000000183841,Karastusjook COCA-COLA 330ml,COCA-COLA,,Prisma,https://prismamarket.ee/en/toode/coca-cola-karastusjook-330ml/0000054490703,Coca-Cola karastusjook 330ml,Coca-Cola,330 ml,strong,1.0
Barbora,https-barbora-ee-toode-redis-punane-kg,"Redis punane,kg",,,Prisma,https://prismamarket.ee/en/toode/redis-punane-1-kg/4740199001599,Redis punane 1 kg,Redis,1 kg,strong,1.0
Barbora,000000000000678553,"Kartul pestud Solist, 2.5kg",TALUKARTUL,,Prisma,329338,Kartul pestud Solist 5kg,Kartul,5 kg,strong,1.0
Barbora,https-barbora-ee-toode-kaerajook-yook-chocolate-1-l,"Kaerajook YOOK Chocolate, 1L",,,Prisma,https://prismamarket.ee/en/toode/yook-kaerajook-chocolate-1l/4745010449055,YOOK Kaerajook Chocolate 1L,YOOK Kaerajook,1 l,strong,1.0
Barbora,000000000000139486,Jõhvikajook AURA 1L,AURA,,Prisma,https://prismamarket.ee/toode/aura-johvikajook-1l/4740051004379,Aura jõhvikajook 1L,Aura,1 l,strong,1.0
Barbora,000000000000139486,Jõhvikajook AURA 1L,AURA,,Prisma,https://prismamarket.ee/toode/aura-johvikajook-1l/4740051004379,Aura jõhvikajook 1L,Aura,1 l,strong,1.0
Barbora,https-barbora-ee-toode-jahutatud-surimist-pulgad-vici-150-g,"Jahutatud surimist pulgad VICI, 150g",VICI,,Prisma,https://prismamarket.ee/en/toode/surimist-pulgad-150-g/4770190036115,"Vici Surimist Pulgad, Jahutatud, 150G",Vici Surimist,150 g,strong,1.0
