left_chain,left_ext_id,left_name,left_brand,left_size_text,right_chain,right_ext_id,right_name,right_brand,right_size_text,match_reason,match_score
Barbora,https-barbora-ee-toode-toorvorstid-laste-rannarootsi-400-g,"Toorvorstid Laste RANNAROOTSI, 400g",RANNAROOTSI,,Prisma,https://prismamarket.ee/en/toode/laste-toorvorstid-400g/4740296013051,"Toorvorstid laste, RANNAROOTSI, 400 g",Laste,400 g,medium,0.75
Barbora,https-barbora-ee-toode-hautatud-lambaliha-kodukula-250-g,"Hautatud lambaliha KODUKÃœLA, 250g",,,Prisma,https://prismamarket.ee/en/toode/kodukula-hautatud-lambaliha-250g-lihasisaldus-75/4742835011023,KodukÃ¼la hautatud lambaliha 250g / lihasisaldus 75%,KodukÃ¼la,250 g,medium,0.8
Barbora,https-barbora-ee-toode-koorejogurt-alma-muah-creme-brulee-380-g,"Koorejogurt ALMA Muah creme brulee,380g",ALMA,,Prisma,https://prismamarket.ee/en/toode/muah-creme-brulee-koorejogurt-380-g/4740125535839,"Alma Muah! creme-brulee koorejogurt, 380 g",Alma Muah!,380 g,medium,0.8333
Barbora,https-barbora-ee-toode-keefirirost-kaltsiumiga-fazer-450-g,KeefirirÃ¶st kaltsiumiga FAZER 450g,FAZER,,Prisma,https://prismamarket.ee/en/toode/fazer-keefirirost-kaltsiumiga-450-g/4740103011164,Fazer KeefirirÃ¶st Kaltsiumiga 450 G,Fazer KeefirirÃ¶st,450 G,medium,0.75
Barbora,https-barbora-ee-toode-sulatatud-juust-merevaik-premium-170-g,"Sulatatud juust MEREVAIK Premium, 170g",MEREVAIK,,Prisma,https://prismamarket.ee/en/toode/merevaik-premium-sulatatud-juust-170-g/4740036016175,Merevaik Premium sulatatud juust 170 g,Merevaik Premium,170 g,medium,0.8
Barbora,https-barbora-ee-toode-hele-olu-pilsner-a-le-coq-4-2-proc-500-ml,"Hele Ãµlu PILSNER A.Le Coq 4,2% 500ml",A. LE COQ,,Prisma,https://prismamarket.ee/en/toode/a-le-coq-pilsner-olu-4-2vol-500ml/4740098076506,"A. Le Coq Pilsner Ãµlu 4,2%vol 500ml",A. Le,500 ml,medium,0.7143
Barbora,https-barbora-ee-toode-aloe-vera-jook-aleo-premium-1-5-l,Aloe vera jook ALEO Premium 1.5L,ALEO,,Prisma,https://prismamarket.ee/en/toode/aloe-vera-jook-premium-mahlaga-1-5l/4712098458408,"Aloe Vera jook premium mahlaga 1,5L",Aloe Vera,1.5 l,medium,0.7143
Barbora,https-barbora-ee-toode-kana-juustupihvid-tallegg-320-g,"Kana-juustupihvid TALLEGG, 320g",TALLEGG,,Prisma,https://prismamarket.ee/en/toode/tallegg-kana-juustupihvid-320-g/4740046004049,"Kana-juustupihvid, TALLEGG, 320 g",TALLEGG Kana-juustupihvid,320 g,medium,0.75
Barbora,https-barbora-ee-toode-siider-fizz-blueberry-4-5-proc-1-5-l,Siider FIZZ Blueberry 4.5% 1.5l,FIZZ,,Prisma,https://prismamarket.ee/en/toode/fizz-blueberry-siider-4-5vol-1-5l/4740098079187,"Fizz Blueberry siider 4,5%vol 1,5L",Fizz Blueberry,1.5 l,medium,0.8
Barbora,https-barbora-ee-toode-kodujuust-alma-hapukoorega-380-g,"Kodujuust ALMA hapukoorega, 380g",ALMA,,Prisma,https://prismamarket.ee/en/toode/alma-hapukoorega-kodujuust-380-g/4740125633160,"Alma Hapukoorega kodujuust, 380 g",Alma Hapukoorega,380 g,medium,0.75
Barbora,000000000000014419,Vermut Martini Extra Dry 1L,MARTINI,,Prisma,https://prismamarket.ee/toode/martini-extra-dry-vermut-15vol-1l/5010677935005,Martini Extra Dry vermut 15%vol 1L,Martini Extra,1 l,medium,0.8333
Barbora,https-barbora-ee-toode-kodujuust-tere-klassikaline-4-proc-300-g,Kodujuust TERE klassikaline 4% 300g,TERE,,Prisma,https://prismamarket.ee/en/toode/klassikaline-kodujuust-4-300-g/4740065003177,"Tere Klassikaline kodujuust 4%, 300 g",Tere Klassikaline,300 g,medium,0.75
Barbora,https-barbora-ee-toode-majonees-tarplan-provansaal-380-g,"Majonees TARPLAN Provansaal, 380g",TARPLAN,,Prisma,https://prismamarket.ee/en/toode/majonees-provansaal-380g/4740159001836,Majonees Provansaal 380g,Majonees Provansaal,380 g,medium,0.75
Barbora,https-barbora-ee-toode-kaerasepik-eesti-pagar-300-g,Kaerasepik EESTI PAGAR 300g,Eesti Pagar,,Prisma,https://prismamarket.ee/en/toode/eesti-pagar-kaerasepik-300-g/4740086020894,Eesti Pagar Kaerasepik 300 G,Eesti Pagar,300 g,medium,0.75
Barbora,https-barbora-ee-toode-sepik-onne-eesti-pagar-300-g,Sepik Ã•nne EESTI PAGAR 300g,EESTI PAGAR,,Prisma,https://prismamarket.ee/en/toode/eesti-pagar-onne-sepik-300-g/4740086000094,Eesti Pagar Ã•nne Sepik 300 G,Eesti Pagar,300 g,medium,0.8
Barbora,https-barbora-ee-toode-margariin-delma-extra-39-proc-450-g,"Margariin DELMA Extra 39%, 450g",DELMA,,Prisma,https://prismamarket.ee/toode/delma-margariin-extra-39-450g/8719200240513,"Margariin Extra 39%, DELMA, 450 g",Delma,450 g,medium,0.75
Barbora,https-barbora-ee-toode-must-leib-fazer-600-g,Must leib FAZER 600g,FAZER,,Prisma,https://prismamarket.ee/toode/fazer-must-leib-600-g/4740103020203,Fazer Must Leib 600 G,Fazer Must,600 G,medium,0.75
Barbora,https-barbora-ee-toode-juust-vene-estover-viilutatud-150-g,"Juust Vene ESTOVER viilutatud, 150g",ESTOVER,,Prisma,https://prismamarket.ee/en/toode/vene-juust-viilutatud-150-g/4740572000294,"Estover Vene juust, viilutatud, 150 g",Estover Vene,150 g,medium,0.8
Barbora,https-barbora-ee-toode-gin-hendrick-s-gin-41-4-proc-700-ml,Gin HENDRICK`S Gin 41.4% 700ml,HENDRICK`S,,Prisma,https://prismamarket.ee/en/toode/hendricks-gin-41-4vol-700ml/5010327755014,"Hendrick's Gin 41,4%vol 700ml",Hendrick's Gin,700 ml,medium,0.8
Barbora,https-barbora-ee-toode-heeringafilee-rasvane-vici-240-g,"Heeringafilee rasvane VICI, 240g",VICI,,Prisma,https://prismamarket.ee/en/toode/heeringafilee-rasvane-240-g/4770190378918,"Heeringafilee rasvane, VICI, 240 g","Heeringafilee,",240 g,medium,0.75
Barbora,https-barbora-ee-toode-mahe-kaerajook-oatly-1-l,"Mahe kaerajook OATLY, 1l",OATLY,,Prisma,221870,"Oatly mahe kaerajook, 1 l",Oatly,1 l,medium,0.75
Barbora,000000000000014419,Vermut Martini Extra Dry 1L,MARTINI,,Prisma,https://prismamarket.ee/toode/martini-extra-dry-vermut-15vol-1l/5010677935005,Martini Extra Dry vermut 15%vol 1L,Martini Extra,1 l,medium,0.8333
Barbora,https-barbora-ee-toode-kohuke-alma-vanilli-40-g,"Kohuke ALMA vanilli, 40g",ALMA,,Prisma,https://prismamarket.ee/en/toode/alma-kohuke-vanilli-kakaoglasuuris-40g/4740125639100,Alma kohuke vanilli kakaoglasuuris 40g,Alma,40 g,medium,0.8
Barbora,000000000000061003,LikÃ¶Ã¶r JÃ„GERMEISTER 35% 500ml,JÃ„GERMEISTER,,Prisma,https://prismamarket.ee/toode/jagermeister-likoor-35vol-500ml/4067700013057,JÃ¤germeister likÃ¶Ã¶r 35%vol 500ml,JÃ¤germeister,500 ml,medium,0.75
Barbora,000000000000139471,Viin LAUA 40% 500ml,LAUA VIIN,,Prisma,https://prismamarket.ee/en/toode/laua-viin-40vol-500ml/4740050002123,Laua viin 40%vol 500ml,Laua,500 ml,medium,0.75
Barbora,000000000000037587,LikÃ¶Ã¶r VANA TALLINN 40% 500ml,VANA TALLINN,,Prisma,https://prismamarket.ee/en/toode/vana-tallinn-likoor-40vol-500ml/4740050002031,Vana Tallinn likÃ¶Ã¶r 40%vol 500ml,Vana Tallinn,500 ml,medium,0.8
