left_chain,left_ext_id,left_name,left_brand,left_size_text,right_chain,right_ext_id,right_name,right_brand,right_size_text,match_reason,match_score
Barbora,https-barbora-ee-toode-kuldne-klassikaline-rostsai-leibur-500-g,Kuldne klassikaline rÃ¶stsai LEIBUR 500g,LEIBUR,,Selver,4.74007E+12,Leibur RÃ¶stsai Kuldne Klassikaline 500 G,Leibur RÃ¶stsai,,medium,0.8
Barbora,https-barbora-ee-toode-sinihallitusjuust-bergader-gourmet-100-g,"Sinihallitusjuust BERGADER Gourmet,100g",,,Selver,4.0064E+12,"Gourmet sinihallitusjuust, BERGADER, 100 g",ESTOVER OÃœ,,medium,0.75
Barbora,000000000000139477,Viin LAUA  40% 1L,LAUA VIIN,,Selver,4.74005E+12,Laua viin 40%vol 1L,Laua,,medium,0.75
Barbora,https-barbora-ee-toode-majonees-salvest-kerge-430-g,"Majonees SALVEST Kerge, 430g",SALVEST,,Selver,4.74007E+12,"Salvest Kerge majonees, 430 g",Salvest Kerge,430 g,medium,0.75
Barbora,https-barbora-ee-toode-suflee-lohefileest-avektra-220-g,Suflee lÃµhefileest AVEKTRA 220g,AVEKTRA,,Selver,4.74069E+12,"Suflee lÃµhefileest, AVEKTRA, 220 g",AVEKTRA OÃœ,,medium,0.75
Barbora,https-barbora-ee-toode-maasika-banaani-smuuti-pai-280-ml,"Maasika-banaani smuuti PAI, 280ml",PAI,,Selver,4.74003E+12,"Maasika-banaani smuuti, PAI, 280 ml",Pai,,medium,0.8
Barbora,https-barbora-ee-toode-majonees-tarplan-provansaal-50-proc-450-g,"Majonees TARPLAN Provansaal 50%, 450g",TARPLAN,,Selver,4.74016E+12,"Majonees Provansaal 50%, TARPLAN, 450 g",TARPLANI KAUBANDUSE OÃœ,,medium,0.75
Barbora,https-barbora-ee-toode-rumm-caribba-negro-37-5-proc-1-l,"Rumm CARIBBA Negro 37,5% 1l",CARIBBA,,Selver,4.74005E+12,"Caribba Negro rumm 37,5%vol 1l",Caribba Negro,,medium,0.8
Barbora,https-barbora-ee-toode-panna-cotta-apelsini-nopri-150-g,Panna Cotta Apelsini NOPRI 150g,NOPRI,,Selver,4.74022E+12,"Panna Cotta apelsini, NOPRI, 150 g",NOPRI TALUMEIEREI OÃœ,,medium,0.8
Barbora,https-barbora-ee-toode-veiseliha-omas-mahlas-rannarootsi-240-g,"Veiseliha omas mahlas RANNAROOTSI, 240g",RANNAROOTSI,,Selver,4.7403E+12,"Veiseliha omas mahlas, RANNAROOTSI, 240 g",Rannarootsi,,medium,0.8
Barbora,https-barbora-ee-toode-kohvioad-barista-crema-jacobs-1-kg,Kohvioad Barista Crema JACOBS 1kg,JACOBS,,Selver,8.711E+12,"Kohvioad Barista Crema, JACOBS, 1 kg",SELVER AS,,medium,0.8
Barbora,https-barbora-ee-toode-alkoholivaba-olu-clausthaler-lemon-500-ml,Alkoholivaba Ãµlu CLAUSTHALER Lemon 500ml,CLAUSTHALER,,Selver,https://www.selver.ee/alkoholivaba-olu-lemon-clausthaler-330-ml,"Alkoholivaba Ãµlu Lemon, CLAUSTHALER, 330 ml",AVALLONE AS,,medium,0.8
Barbora,https-barbora-ee-toode-kohvioad-mountain-grown-lavazza-1-kg,Kohvioad Mountain Grown LAVAZZA 1kg,LAVAZZA,,Selver,8.00007E+12,"Kohvioad Qualita Oro Mountain Grown, LAVAZZA, 1kg",SELVER AS,,medium,0.7143
Barbora,https-barbora-ee-toode-juust-cheddar-atleet-250-g,"Juust Cheddar ATLEET, 250g",VALIO ATLEET,,Selver,4.74055E+12,"Atleet Cheddar juust, 250 g",Atleet Cheddar,250 g,medium,0.75
Barbora,https-barbora-ee-toode-panna-cotta-nopri-fitlap-kohvi-150-g,"Panna Cotta NOPRI Fitlap kohvi, 150g",NOPRI,,Selver,4.74022E+12,Panna Cotta Kohvi 150g FITLAP,Panna Cotta,,medium,0.8333
Barbora,https-barbora-ee-toode-mustika-grill-ribi-rakvere-kg,"Mustika grill-ribi RAKVERE,kg",RAKVERE,,Selver,2.36036E+12,"Mustika grill-ribi, RAKVERE LK, kg",Mustika,,medium,0.8
Barbora,https-barbora-ee-toode-taissuitsuvorst-pepperoni-oskar-210-g,"TÃ¤issuitsuvorst Pepperoni OSKAR, 210g",OSKAR,,Selver,4.74057E+12,"Pepperoni tÃ¤issuitsuvorst, OSKAR, 210 g",OSKAR LT AS,,medium,0.75
Barbora,https-barbora-ee-toode-suitsutatud-seakeel-noo-200-g,"Suitsutatud seakeel NÃ•O, 200g",NÃ•O,,Selver,4.74057E+12,"Suitsutatud seakeel, NÃ•O, 200 g",NÃ•O LIHATÃ–Ã–STUS OÃœ,,medium,0.75
Barbora,https-barbora-ee-toode-gaseeritud-vesi-saaremaa-1-5-l,"Gaseeritud vesi SAAREMAA 1,5L",SAAREMAA VESI,,Selver,4.74112E+12,"SAAREMAA VESI NÃ•RGALT GASEERITUD 1,5L",SAAREMAA VESI,1.5 L,medium,0.8
Barbora,https-barbora-ee-toode-salatikrevett-soolvees-kaluri-280-g,"Salatikrevett soolvees KALURI, 280g",KALURI,,Selver,4.74059E+12,"Salatikrevett soolvees, KALURI, 280 g",LÃ„Ã„TSA KALATÃ–Ã–STUS AS,,medium,0.75
